LD_005691,ZOOONE NATURE,LD05733,,,,FULY CULTURE LIMITED,Beauty&FMCG,HIPO靶向商家,美区T4,Health,/,,#N/A,7494590211951920650,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005692,Beetles Nail Boutique,LD05734,,,,GELAB COSMETICS LLC,Beauty&FMCG,HIPO靶向商家,美区T4,Beauty & Personal Care,Nail Care,,T3,7496135932862499422,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005693,Misstoo Beauty,LD05735,,AM招商推进,fashion自补,Crown Chronicles INC,Fashion,HIPO靶向商家,美区T4,Fashion Accessories,Hair Extensions & Wigs,李晓宗,T3,7496161983647811661,服饰服配,zhoujie.jessie,AM/BD,夏春雨,郭晓彤,/,/,/,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
LD_005694,ThriftTokLuxe,LD05736,必招 7 月,,,YREDSAIL GLOBAL VENTURES INC.,Fashion,HIPO靶向商家,美区T4,Pre-Owned,Pre-Loved Luggage & Bags,,T3,7496267581541550888,运动潮奢,yanbailu,BD,李京达,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005695,Sopami FMCG,LD05737,,,,杭州旗式服饰贸易有限公司,Home&Living,HIPO靶向商家,美区T4,Home Supplies,/,,#N/A,8647329660356565154,NULL,NULL,BD,李泽,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005696,shapellxstore,LD05738,必招 7 月,,,SHAPELLX US INC,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,Women's Underwear,,T4,7496062822962858701,服饰服配,liyawen.7ll,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,7494641395330287918,7494641395330287918,,,,,,7494641395330287918,已填写,,,,,,,,2022-05-23,3.other,0,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_005697,PWACCS Pressure Washer,LD05739,,AM招商推进,,PWACCS INC,Home&Living,HIPO靶向商家,美区T4,Tools & Hardware,Pumps & Plumbing,,T3,7495344649071069951,汽摩工具,doyleyang.yt,AM,,王妙辰,/,/,/,,是,5-已入驻,,,,,,,7494275801772623276,7494275801772623276,,,,,,,已填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_005698,Bedsure home,LD05740,,,,"BEDSHE INTERNATIONAL CO., LTD",Home&Living,HIPO靶向商家,美区T4,Textiles & Soft Furnishings,/,,#N/A,8647341461213780381,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7496099046085396893,7496099046085396893,,,,,,7496099046085396893,已填写,2025-04-10,1.skm,1,1,1,2356.43,T1,2025-02-25,1.skm,1,1,1,446.09,T1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_005699,UnicomCharger,LD05741,,AM招商推进,,"Pigeon King International Co., Limited",3C,HIPO靶向商家,美区T4,Phones & Electronics,Mobile Phone Accessories,,T3,7495890281207597190,3C,huanghaoxuan.123,AM,,文思琪,已加商家vx，待通过,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005700,Printella Boutique,LD05742,,,,依卡瑞网络科技（广州）有限公司,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,/,,T3,7496288090449218086,服饰服配,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7496288090449218086,,,,,,7496288090449218086,已填写,,,,,,,,2025-12-08,2.hipo,1,1,1,4781.93,T2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
