LD_006521,casediy,LD06571,,,,/,3C,/,/,#N/A,/,,T3,7495636525317458156,3C,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_006522,DRwiik,LD06572,,AM招商推进,,/,3C,/,/,Beauty & Personal Care,Personal Care Appliances,,T3,7496114917973330061,3C,yangyilin.1104,AM,,张莞清,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006523,supereasydeals,LD06573,,,,/,Fashion,/,/,#N/A,/,,#N/A,7495770992478620388,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006524,Viyawise Home,LD06574,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Clothes Accessories,魏潇潇,T3,7496005113429854824,运动潮奢,zhuyanan.1202,AM,,郭晓彤,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006525,SmallRigDirect,LD06575,,AM招商推进,,/,3C,/,/,Phones & Electronics,Cameras & Photography,,T3,7495501678661699764,3C,zhuxiaoyi.suki,AM,,文思琪,美区am反馈此前已建联拉群,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006526,JUNBAOSS FASHION,LD06576,,AM招商推进,,/,Fashion,/,/,Menswear & Underwear,Men's Bottoms,,T3,7495363648217647844,服饰服配,xuchen.quan666,AM,,罗才鑫,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006527,VOPLLS Projector,LD06577,,AM招商推进,,/,3C,/,/,Phones & Electronics,Audio & Video,,T3,7495819884359748517,3C,yaoxuyiyi,AM,,张莞清,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006528,MULA Fashion Jewerly,LD06578,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Costume Jewelry & Accessories,许铭楷,T3,7495853205509475279,服饰服配,liyaoyao.y,AM,,张玲,/,/,/,,是,5-已入驻,,,,,,,,7495853205509475279,,,,,,,已填写,,,,,,,,2025-05-26,3.other,0,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_006529,kisskiddy,LD06579,,AM招商推进,,/,Fashion,/,/,Kids' Fashion,Girls' Clothes,,T3,7496039659863116007,快消生活,fanwenjun.215,AM,,谢冰沁Bibi,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006530,Palimder,LD06580,,AM招商推进,,/,Home&Living,/,/,Beauty & Personal Care,Indoor Furniture,,T3,7495571442288593472,运动潮奢,yuna.xu,AM,,周洋,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
