LD_007011,TangT Clothing,LD07061,,,,/,Fashion,/,/,#N/A,/,,T3,7494136668069136196,服饰服配,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_007012,GravaStar US,LD07062,,AM招商推进,,/,3C,/,/,Computers & Office Equipment,Computer Accessories,,T3,7494340090628703849,3C,wangzhenwei.1,AM,,胡思倩,/,/,/,,是,5-已入驻,,,,,,,,7494083464695875244,,,,,,,已填写,,,,,,,,2021-09-23,3.other,0,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_007013,Stt Nook,LD07063,,AM招商推进,,/,3C,/,/,Tools & Hardware,Hand Tools,,T3,7494191061799831189,3C,wangzhenwei.1,AM,,胡思倩,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007014,Blink n Bling,LD07064,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Eyewear,李晓宗,T3,7494191168992806367,服饰服配,wangrui.wil,AM,,郭晓彤,/,/,/,,是,5-已入驻,,,,,,,,7494191168992806367,,,,,,,已填写,,,,,,,,2026-07-21,3.other,1,0,,,T0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1
LD_007015,Lzaitai.us,LD07065,,,,/,3C,/,/,#N/A,/,,T3,7494338657956431741,3C,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_007016,QZXJewerlyPearl,LD07066,,,,/,Fashion,/,/,#N/A,/,,#N/A,7496228958519200102,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007017,Loya Fashion Shop,LD07067,,AM招商推进,,/,Fashion,/,/,Jewelry Accessories & Derivatives,Natural Crystal,,T3,7494227000964777145,运动潮奢,hsinyi.7,AM,,郭晓彤,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007018,GardenLights,LD07068,,AM招商推进,,/,Home&Living,/,/,Home Improvement,Lights & Lighting,,T3,7495879604366379442,家具家装,xiaoweiye,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007019,RUBIT Buy,LD07069,,AM招商推进,,/,Home&Living,/,/,Furniture,Indoor Furniture,,T3,7496204545068141362,家具家装,caoyang.garrison,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007020,COTT Cargo,LD07070,,AM招商推进,,/,Fashion,/,/,Womenswear & Underwear,Women's Sleepwear & Loungewear,,T3,7496101264787671759,运动潮奢,shenzehong,AM,,谢冰沁Bibi,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
