LD_008181,VIVAIA US,LD08231,,,,/,Fashion,/,/,Shoes,/,,T3,7495617027869673539,运动潮奢,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7494418648865015702,,,,,,7494418648865015702,已填写,,,,,,,,2026-02-24,1.skm,1,1,1,888.20,T1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_008182,VIVI Jewels,LD08232,,,,/,Fashion,/,/,Fashion Accessories,/,,T3,7494633447712720098,服饰服配,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008183,HIEHA,LD08233,,,,/,Fashion,/,/,Sports & Outdoor,/,,T3,7496248901936515746,运动潮奢,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008184,SCRUD,LD08234,,AM招商推进,fashion自补,/,Fashion,/,/,Menswear & Underwear,/,,T3,7494471961634309669,育商,xuhanwen.19,AM,,罗才鑫,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008185,Colorful Tree-Funny Furniture,LD08235,,,,/,Home&Living,/,/,Furniture,/,,T3,7496284338725424009,家具家装,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008186,Gynable,LD08236,必招 7 月,,,/,Beauty&FMCG,/,/,Health,Nutrition & Wellness,,T3,7495895456712460589,快消生活,qilinyou,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,7496271246531136490,7496271246531136490,,,,,,7496271246531136490,已填写,2025-07-23,2.hipo,1,0,0,,T0,,,,,,,,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_008187,CTIME,LD08237,,,,/,Home&Living,/,/,Home Supplies,/,,T3,7496092898988231073,日用家纺,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008188,Yawawe Hair,LD08238,,,fashion自补,/,Fashion,/,/,Fashion Accessories,/,,T3,7495875628756077438,服饰服配,NULL,,,郭晓彤,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008189,Relife Fitness,LD08239,,,,/,Fashion,/,/,Sports & Outdoor,/,,T3,7495736197531142197,运动潮奢,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7495736197531142197,7495736197531142197,,,,,,7495736197531142197,已填写,2025-04-07,2.hipo,1,1,1,15448.50,T2,2025-04-17,1.skm,1,1,1,0.00,T0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_008190,Lynshine shop,LD08240,,,,/,Fashion,/,/,Luggage & Bags,/,,T3,7495999062397586258,服饰服配,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
