LD_003221,Flying-Store,LD03260,,,,Blufits Sports Limited,Home&Living,HIPO靶向商家,AMZ Retailer,Home Improvement,/,,,NULL,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_003222,GreatStarTools,LD03261,,,,"Hangzhou Great Star Industrial Co., Ltd.",Home&Living,HIPO靶向商家,AMZ Retailer,Tools & Hardware,NULL,,T0,7494725060540402055,育商,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_003223,hksy,LD03262,,,,HONG KONG SHUOYUAN INTELLIGENT TECHNOLOGY LIMITED,3C,HIPO靶向商家,AMZ Retailer,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003224,Joyin Direct,LD03263,,,,Syncfun Hongkong Limited,Home&Living,HIPO靶向商家,AMZ Retailer,Toys & Hobbies,NULL,,T0,7494734790939085406,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7494469938386798546,,,,,,7494469938386798546,已填写,,,,,,,,2026-03-03,1.skm,1,1,1,26853.49,T2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_003225,YOU-MAY,LD03264,,,,杭州佑美电子商务有限公司,Fashion,HIPO靶向商家,AMZ Retailer,Sports & Outdoor,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003226,AeroTech-Hubs,LD03265,,,,芜湖市锦诚电子商务有限公司,3C,HIPO靶向商家,AMZ Retailer,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003227,dreampairsEU,LD03266,,,,DREAM PAIRS EUROPE INC.,Fashion,HIPO靶向商家,AMZ Retailer,Shoes,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7496165336389421767,7496165336389421767,,,,,,7496165336389421767,已填写,2025-05-26,1.skm,1,1,1,6891.29,T2,,,,,,,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_003228,sneakerprofi,LD03267,,,,MARAPA GmbH,Fashion,HIPO靶向商家,AMZ Retailer,Shoes,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003229,Salcar GmbH,LD03268,,,,Salcar GmbH,3C,HIPO靶向商家,AMZ Retailer,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003230,Jimu Fashion,LD03269,,,,"Guangzhou Jimu Network Technology Co., Limited",Fashion,HIPO靶向商家,AMZ Retailer,Sports & Outdoor,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
