LD_006821,H O M I,LD06871,,AM招商推进,,/,Home&Living,/,/,Home Supplies,Home Organizers,,T3,7496262948057156390,日用家纺,gongxun.chandler,AM,,刘雨欣,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006822,GOGOpullz,LD06872,,AM招商推进,,/,Home&Living,/,/,Collectibles,Trading Cards & Accessories,,T3,7496243919248001626,运动潮奢,tangmengze,AM,,周洋,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006823,CurveShe Official,LD06873,,AM招商推进,,/,Fashion,/,/,Womenswear & Underwear,Women's Underwear,马思宇,T3,7495803104924895385,服饰服配,youwenhao.ywh,AM,,Millie Cheng,西安晶闪，同集团已入驻,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006824,NAYASA Hair,LD06874,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Hair Extensions & Wigs,李晓宗,T3,7495821931665459743,服饰服配,weiyue.0123,AM,,郭晓彤,艾丝 日本,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006825,Nilight Automotive Parts,LD06875,,AM招商推进,,/,Home&Living,/,/,Automotive & Motorcycle,Car Lights,,T3,7495849397306624006,汽摩工具,doyleyang.yt,AM,,王妙辰,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006826,DRINSPER,LD06876,,,,/,Fashion,/,/,#N/A,/,,#N/A,7495466990461552883,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006827,Kingapril Fashion,LD06877,,AM招商推进,,/,Fashion,/,/,Womenswear & Underwear,Women's Tops,崔媚君,T3,7495809048867146398,服饰服配,mayinxuan.127,AM,,谢冰沁Bibi,上岩,/,/,,是,5-已入驻,,,,,,,,7494600828369077353,,,,,,,已填写,,,,,,,,2026-04-21,2.hipo,1,1,1,581.85,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_006828,HotcomUnderwear,LD06878,,,,/,Fashion,/,/,#N/A,/,,T3,7496180483433662797,服饰服配,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_006829,Sunny exposure,LD06879,,AM招商推进,,/,Home&Living,/,/,Home Supplies,Home Organizers,,T3,7494155680694699912,日用家纺,tian,AM,,刘雨欣,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006830,IntreLife Store,LD06880,,AM招商推进,,/,Home&Living,/,/,Household Appliances,Home Appliances,,T3,7495383951113030289,日用家纺,lirang.131,AM,,刘雨欣,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
