LD_001421,meitrend,LD01425,,,,/,Beauty&FMCG,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Beauty & Personal Care,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001422,Yofidra,LD01426,,,,广州市要飞那信息科技服务有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Tools & Hardware,/,,T3,7495829611563289377,汽摩工具,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7496084243692620499,7496084243692620499,,,,,,7496084243692620499,已填写,2026-07-06,3.other,1,1,,3223.30,T1,2025-07-08,1.skm,1,1,1,25294.38,T2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
LD_001423,iowodo,LD01427,,,,/,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001424,yiran,LD01428,,,,/,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Home Supplies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001425,LAIKOU,LD01429,,,,/,Beauty&FMCG,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Beauty & Personal Care,/,,,NULL,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,7494366885818696849,,,,,,7494366885818696849,已填写,,,,,,,,2026-01-15,3.other,1,1,1,1783.68,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001426,Meoky,LD01430,,,,/,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Home Supplies,/,,,NULL,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,7495862870412331296,,,,,,7495862870412331296,已填写,,,,,,,,2024-07-31,3.other,1,1,1,20544.59,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001427,CubiCubi,LD01431,,,,杭州悦孚斯供应链管理有限公司,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Computers & Office Equipment,/,,,NULL,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,7496099190631205280,,,,,,7496099190631205280,已填写,,,,,,,,2025-03-04,1.skm,1,1,1,0.00,T0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001428,MiLESEEY,LD01432,,,,深圳市迈测雷达科技有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Sports & Outdoor,/,,,NULL,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7496102430267181315,7496102430267181315,,,,,,7496102430267181315,已填写,2025-04-18,2.hipo,1,1,1,9871.85,T2,2025-02-28,1.skm,1,1,1,23333.12,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001429,Sunster,LD01433,,,,/,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Household Appliances,Car Electronics,,T2,7496098965629799402,新开国,yangkangkang.231,,,,/,/,/,,是,5-已入驻,,,,,,,,7496098965629799402,,,,,,7496098965629799402,已填写,,,,,,,,2025-02-24,1.skm,1,1,1,14077.62,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001430,Renogy,LD01434,,,,如果新能源科技（江苏）股份有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Home Improvement,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
