LD_005841,YSENTO,LD05883,,,,厦门野森都贸易有限公司,Fashion,HIPO靶向商家,美区T4,Menswear & Underwear,/,,#N/A,8647193601593612894,NULL,NULL,BD,赵月晨,,/,/,/,,否,1-待触达,,,,,,,7495480102512331180,7495480102512331180,,,,,,7495480102512331180,已填写,2025-05-07,2.hipo,1,0,1,0.00,T0,2025-04-24,2.hipo,1,1,1,26116.44,T2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_005842,Yipetor,LD05884,,,,深圳市煊雨科技有限公司,Beauty&FMCG,HIPO靶向商家,美区T4,Pet Supplies,/,,T45,7494094393010062816,快消生活,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7494094393010062816,,,,,,,7494094393010062816,已填写,2026-06-11,2.hipo,1,1,1,,T0,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_005843,LaaVoohair,LD05885,,,,威海领秀工艺品有限公司,Fashion,HIPO靶向商家,美区T4,#N/A,#N/A,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005844,Bluetti Shop,LD05886,,,,Bluetti Power Inc,Home&Living,HIPO靶向商家,美区T4,Home Improvement,Electrical Equipment & Supplies,,T4,7495553370115901706,家具家装,bicongyu,BD,江家徵,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005845,Nioenpt,LD05887,,AM招商推进,fashion自补,JOYSHAPER FASHION (HONG KONG) LIMITED,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,/,,T3,7495739311290026975,服饰服配,youwenhao.ywh,AM,,Millie Cheng,待直客+AM拉群,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005846,B2PRITY,LD05888,,AM招商推进,fashion自补,敬研科技（深圳）有限公司,Fashion,HIPO靶向商家,美区T4,Sports & Outdoor,"Swimwear, Surfwear & Wetsuits",梁震秋,T5,7495791559244089522,运动潮奢,qieyixiao,AM/BD,赵月晨,张玲,艾东尔集团，暂无布局欧洲的计划，泳衣不会再备库存,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005847,Meteor Sport-W,LD05889,,,,VoltMobility Inc,Fashion,HIPO靶向商家,美区T4,Sports & Outdoor,Fitness,,T2,7494210262100510147,运动潮奢,yuna.xu,BD,李泽,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005848,eGadgets,LD05890,,,,Techvortex Inc.,3C,HIPO靶向商家,美区T4,Household Appliances,Home Appliances,,T5,7495168489971026666,3C,zhuxiaoyi.suki,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,,7495895153264724975,,,,,,7495895153264724975,已填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_005849,DR.HARRY LAB,LD05891,必招 7 月,,,ORCAS LIFE HEALTH LIMITED,Beauty&FMCG,HIPO靶向商家,美区T4,Beauty & Personal Care,Skincare,,T3,7496137447838681368,快消生活,wanghuarong.925,BD,金慧婷,,/,/,/,,是,5-已入驻,,,,,,,,7494519710674814879,,,,,,,已填写,,,,,,,,2026-03-25,2.hipo,1,1,1,21838.46,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_005850,GK Hair,LD05892,,AM招商推进,fashion自补,许昌泽景商贸有限公司,Fashion,HIPO靶向商家,美区T4,Fashion Accessories,Hair Extensions & Wigs,,T3,7495779051106175176,服饰服配,zhoujie.jessie,AM/BD,赵月晨,郭晓彤,/,/,/,,是,5-已入驻,,,,,,,,7496160646790875928,,,,,,,已填写,,,,,,,,2026-07-20,3.other,1,1,,176.59,T1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
