LD_003091,niumo1,LD03125,,,,星石（深圳）品牌管理有限公司,3C,HIPO靶向商家,美区T5,Household Appliances,NULL,,T0,7494956877244565630,育商,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,7494956877244565630,,,,,,7494956877244565630,已填写,,,,,,,,2023-03-02,2.hipo,0,0,0,,T0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_003092,cliporix furniture,LD03126,,,,HK Ruidex Trading Limited,Home&Living,HIPO靶向商家,美区T5,Furniture,Indoor Furniture,,T2,7494170765121586329,新开国,zhujiayi.chris,,,,/,/,/,,是,1-待触达,,,,,,,,7494170765121586329,,,,,,7494170765121586329,已填写,,,,,,,,2025-09-28,2.hipo,1,1,1,18561.02,T2,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_003093,HOTWAVESTORE,LD03127,,,,武汉梓尚存新电子商务有限责任公司,Fashion,HIPO靶向商家,美区T5,Sports & Outdoor,NULL,,T0,7494711946736208671,育商,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7496301441440647874,7496301441440647874,,,,,,7496301441440647874,已填写,2025-12-29,2.hipo,1,0,0,,T0,2025-11-21,2.hipo,1,1,1,19221.22,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_003094,tokunion,LD03128,,,,氦心科技（深圳）有限公司,Fashion,HIPO靶向商家,美区T5,Womenswear & Underwear,NULL,,T0,7494080736369148958,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003095,cooofnyy,LD03129,,,,杭州亭园服饰有限公司,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,NULL,,T0,7495626112448564088,育商,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7496131527552436274,7496131527552436274,,,,,,7496131527552436274,已填写,2026-03-31,2.hipo,1,1,1,,T0,2026-03-31,2.hipo,1,1,1,15492.04,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_003096,Bingrong,LD03130,,,,广州市元雅电子科技有限公司,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,NULL,,T0,7494081679276016704,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003097,paiyingbags,LD03131,,,,深圳市湃盈网络科技有限公司,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,NULL,,T0,7494628898294695945,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003098,Lucas Fashion,LD03132,,,,深圳市湃盈网络科技有限公司,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,NULL,,T0,7494655309148031017,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003099,HOBIBEAR Adult flat shoes,LD03133,,,,晋江市沃吉特贸易有限责任公司,Fashion,HIPO靶向商家,美区T4,Shoes,NULL,,NULL,7496266488713939628,新开国,tangwei.012,,,,/,/,/,,是,5-已入驻,,,,,,,,7496293562269599925,,,,,,7496293562269599925,已填写,,,,,,,,2025-09-16,2.hipo,1,1,1,2159.90,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_003100,Lulunono,LD03134,,,,莆田市莲朵贸易有限公司,Home&Living,HIPO靶向商家,美区T5,Textiles & Soft Furnishings,NULL,,T0,7494196133850154589,新开国,zhujiayi.chris,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
