LD_005391,ypoo,LD05433,,,,/,Fashion,HIPO靶向商家,AMZ/DTC whitelabel,Fashion Accessories,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7496287475584698785,7496287475584698785,,,,,,7496287475584698785,已填写,2025-09-09,3.other,1,0,0,,T0,2025-08-01,3.other,1,1,1,0.00,T0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_005392,vighep,LD05434,,,,/,Fashion,HIPO靶向商家,AMZ/DTC whitelabel,Sports & Outdoor,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005393,youthup,LD05435,,,,/,Beauty&FMCG,HIPO靶向商家,AMZ/DTC whitelabel,Beauty & Personal Care,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005394,pet ting,LD05436,,,,/,Home&Living,HIPO靶向商家,AMZ/DTC whitelabel,Pet Supplies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005395,qixing,LD05437,,,,/,Fashion,HIPO靶向商家,AMZ/DTC whitelabel,Sports & Outdoor,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005396,rrtizan,LD05438,,,,/,Beauty&FMCG,HIPO靶向商家,AMZ/DTC whitelabel,Furniture,/,,#N/A,NULL,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,7496099208795883523,,,,,,7496099208795883523,已填写,,,,,,,,2025-02-26,2.hipo,1,1,1,0.00,T0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_005397,3dhojor,LD05439,,,,/,3C,HIPO靶向商家,AMZ/DTC whitelabel,Computers & Office Equipment,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005398,airaj,LD05440,,,,/,Beauty&FMCG,HIPO靶向商家,AMZ/DTC whitelabel,Beauty & Personal Care,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005399,zonekiz,LD05441,,,,/,Beauty&FMCG,HIPO靶向商家,AMZ/DTC whitelabel,Baby & Maternity,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005400,arrowmax,LD05442,,,,/,Home&Living,HIPO靶向商家,AMZ/DTC whitelabel,Toys & Hobbies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
