LD_005141,Hoypeyfiy,LD05182,,,,深圳市帝和电子商务有限公司,Home&Living,HIPO靶向商家,AMZ/DTC whitelabel,Home Supplies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005142,DeerRun,LD05183,,,,杭州云权电子商务有限公司,Fashion,HIPO靶向商家,AMZ/DTC whitelabel,Sports & Outdoor,NULL,,T0,7495217573350901849,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005143,Hot Bee,LD05184,,,,广州厚屋贸易有限公司,Beauty&FMCG,HIPO靶向商家,AMZ/DTC whitelabel,Beauty & Personal Care,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005144,PEUTIER,LD05185,,,,深圳市杰尼网络科技有限公司,Home&Living,HIPO靶向商家,AMZ/DTC whitelabel,Home Supplies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005145,VONLUCE,LD05186,,,,上海铭汀贸易有限公司,3C,HIPO靶向商家,AMZ/DTC whitelabel,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005146,GY,LD05187,,,,杭州靓颖实业有限公司,3C,HIPO靶向商家,AMZ/DTC whitelabel,Phones & Electronics,NULL,,T0,7494574412714052277,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005147,DMQ,LD05188,,,,佛山岳歌科技有限公司,Home&Living,HIPO靶向商家,AMZ/DTC whitelabel,Home Improvement,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005148,PIKOY,LD05189,,,,广州航兴电子科技有限公司,Home&Living,HIPO靶向商家,AMZ/DTC whitelabel,Textiles & Soft Furnishings,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005149,BOSGAME,LD05190,,,,HK WAKESON ELECTRONIC TECHNOLOGY LIMITED,3C,HIPO靶向商家,AMZ/DTC whitelabel,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005150,MATEIN,LD05191,,,,深圳恰恰好贸易有限公司,Fashion,HIPO靶向商家,AMZ/DTC whitelabel,Fashion Accessories,Functional Bags,,T1,7495187223183329813,育商,xuhanwen.19,,,,/,/,/,,是,5-已入驻,,,,,,,7494087959131752219,,,,,,,7494087959131752219,已填写,2025-08-16,2.hipo,1,1,1,247.76,T1,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
