LD_003141,zxcvbuoayfvsfags,LD03177,,,,广州锌婷商贸有限公司,Home&Living,HIPO靶向商家,美区T4,Automotive & Motorcycle,NULL,,T0,8647000752459714068,育商,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,7495792856480254484,,,,,,7495792856480254484,已填写,,,,,,,,2024-06-06,2.hipo,0,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_003142,MAGIC JOHN,LD03178,,,,HK MAGIC JOHN LIMITED,3C,HIPO靶向商家,美区T5,Phones & Electronics,Mobile Phone Accessories,,NULL,8649860780598200070,3C,liqi.seven,,,,/,/,/,,是,3-商家有意愿,,,,,,,,7496100259977202491,,,,,,7496100259977202491,已填写,,,,,,,,2025-03-04,1.skm,1,1,1,834173.73,T5,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_003143,HOBIBEAR sneakers,LD03179,,,,晋江蓝银贸易有限公司,Fashion,HIPO靶向商家,美区T4,Shoes,Men's Shoes,,T1,7496269957927176831,新开国,tangwei.012,BD,李泽,,/,/,/,,是,5-已入驻,,,,,,,,7496269957927176831,,,,,,7496269957927176831,已填写,,,,,,,,2025-07-24,2.hipo,1,1,1,5390.78,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_003144,Bovey Bloom,LD03180,,,,广州市悦减跨境电商有限公司,Beauty&FMCG,HIPO靶向商家,美区T4,Beauty & Personal Care,NULL,,NULL,7494143178594289394,新开国,zhujiayi.chris,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_003145,Elengatine US,LD03181,,,,(null),Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,NULL,,T0,8646994825814576150,育商,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_003146,Roose Cloud Shapewear,LD03182,,,,广州市伊丽网络科技有限公司,Fashion,HIPO靶向商家,美区T5,Womenswear & Underwear,NULL,,T0,7495490787158100720,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003147,ATOTOstore,LD03183,,,,深圳傲途乐电子科技有限公司,3C,HIPO靶向商家,美区T4,Phones & Electronics,NULL,,NULL,7496220865068698550,育商,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,7494116169039644064,,,,,,7494116169039644064,已填写,,,,,,,,2025-09-01,2.hipo,1,1,1,3993.51,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_003148,aiafive,LD03184,,,,河南寰中网络科技有限公司,3C,HIPO靶向商家,美区T5,Household Appliances,NULL,,T0,7494453153699695571,育商,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,7494453153699695571,,,,,,7494453153699695571,已填写,,,,,,,,2022-03-07,2.hipo,0,0,0,,T0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_003149,cottonki,LD03185,,,,星海蓝鲸传媒（深圳）有限公司,Fashion,HIPO靶向商家,美区T4,Sports & Outdoor,NULL,,NULL,7496238491733887344,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003150,MewMewshop,LD03186,,,,中山市羞趣科技有限公司,Home&Living,HIPO靶向商家,美区T5,Furniture,NULL,,T0,7494597589107443780,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
