LD_006831,okybaby,LD06881,,,,/,Beauty&FMCG,/,/,#N/A,/,,#N/A,7496081651605932368,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006832,uniHimal Golf,LD06882,,AM招商推进,,/,Home&Living,/,/,Sports & Outdoor,Ball Sports,,T3,7496291649540622403,运动潮奢,chenwei.003,AM,,周洋,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006833,KLIFE LIMITED,LD06883,,AM招商推进,,/,3C,/,/,Automotive & Motorcycle,Car Interior Accessories,,T3,7496112009346910460,3C,huanghaoxuan.123,AM,,文思琪,/,/,/,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
LD_006834,ReaLuxuryHouse,LD06884,,AM招商推进,,/,Fashion,/,/,Pre-Owned,Pre-Loved Luggage & Bags,,T3,7494224609923729123,运动潮奢,yanbailu,AM,,张玲,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006835,SATUCOL,LD06885,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Costume Jewelry & Accessories,吴佳琳,T3,7494195005954819520,服饰服配,liyaoyao.y,AM,,张玲,【UK/EU互通】SATUCOL,/,/,,是,5-已入驻,,,,,,,,7494329940498941794,,,,,,,已填写,,,,,,,,2025-12-25,3.other,1,1,1,15172.05,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_006836,GMWD official,LD06886,,AM招商推进,,/,Home&Living,/,/,Sports & Outdoor,Fitness,,T3,7495624271815346795,运动潮奢,chenwei.003,AM,,周洋,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006837,VibeLivingStore,LD06887,,AM招商推进,,/,Fashion,/,/,Luggage & Bags,Bag Accessories,,T3,7496314283451911165,运动潮奢,shenzehong,AM,,陈晓,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006838,Lucky369,LD06888,,AM招商推进,,/,Home&Living,/,/,Collectibles,Cultural Items,,T3,7494919258023168896,运动潮奢,yanbailu,AM,,周洋,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_006839,GK Hair Factory,LD06889,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Hair Extensions & Wigs,李晓宗,T3,7496160646790875928,服饰服配,zhoujie.jessie,AM,,郭晓彤,/,7.3,/,,是,5-已入驻,,,,,,,,7496160646790875928,,,,,,,已填写,,,,,,,,2026-07-20,3.other,1,1,,176.59,T1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
LD_006840,Homieasy,LD06890,,AM招商推进,,/,Home&Living,/,/,Furniture,Indoor Furniture,,T3,7495492250029820137,家具家装,cainan,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
