LD_008281,Eyeseebeauty,LD08331,,,,/,/,/,/,Beauty & Personal Care,/,,T3,7496132413138897356,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008282,UrbanGlide,LD08332,,,,/,Fashion,/,/,Sports & Outdoor,/,,T3,7494477883518060409,运动潮奢,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008283,Gypsophila Beauty Store,LD08333,,,,/,Beauty&FMCG,/,/,Beauty & Personal Care,Haircare & Styling,,T3,7496036682712910844,快消生活,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008284,Faiable Fashion,LD08334,,,,/,Fashion,/,/,Womenswear & Underwear,Women's Tops,,T4,7495432785128294757,服饰服配,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008285,Devoac Cleaning,LD08335,,,,/,3C,/,/,Household Appliances,/,,T3,7495348806576867870,3C,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7494565596946269387,,,,,,,7494565596946269387,已填写,2026-04-07,2.hipo,1,1,1,5819.49,T2,,,,,,,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_008286,YSENTO,LD08336,,,,/,Fashion,/,/,Womenswear & Underwear,/,,T3,7495480102512331180,服饰服配,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7495480102512331180,7495480102512331180,,,,,,7495480102512331180,已填写,2025-05-07,2.hipo,1,0,1,0.00,T0,2025-04-24,2.hipo,1,1,1,26116.44,T2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_008287,Halara US,LD08337,,,,/,Fashion,/,/,Sports & Outdoor,/,,T3,7495304734897637668,运动潮奢,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7494542612017022903,,,,,,,7494542612017022903,已填写,2026-04-01,1.skm,1,1,1,768116.69,T5,,,,,,,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_008288,GAGA Gentleman,LD08338,,,,/,Fashion,/,/,Womenswear & Underwear,/,,T3,7496303473857825549,服饰服配,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008289,Humsienk Direct,LD08339,,,,/,Home&Living,/,/,Home Improvement,Electrical Equipment & Supplies,,T5,7495881607754647745,家具家装,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7494239338896984063,,,,,,,7494239338896984063,已填写,2025-11-06,3.other,1,1,1,55323.22,T3,,,,,,,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_008290,The soaring eagle shop,LD08340,,,,/,/,/,/,Household Appliances,/,,T3,7494264695969973469,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
