LD_001641,BlissBling,LD01645,,,,广州市薇恩互联网科技有限公司,Fashion,HIPO靶向商家,CNOB,Fashion,Costume Jewelry & Accessories,,NULL,8655065489479995626,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001642,Dazzle Delight jewelry,LD01646,,,,广州星链科技有限公司,Fashion,HIPO靶向商家,CNOB,Fashion,Costume Jewelry & Accessories,,T2,7495711453856565934,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001643,Just Rightt,LD01647,,,,广州云荟服饰有限公司,Fashion,HIPO靶向商家,CNOB,Fashion,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001644,KKTOP,LD01648,,,,广州郑振涛贸易有限公司,Fashion,HIPO靶向商家,CNOB,Fashion,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001645,อี้ซิน ยีนส์,LD01649,,,,海口龙华戈瑾琦商贸店,Fashion,HIPO靶向商家,CNOB,Fashion,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001646,Fashionable Exquisite Watches,LD01650,,,,海口腕间奢品贸易有限公司,Fashion,HIPO靶向商家,CNOB,Fashion,/,,T3,7496137327705491869,服饰服配,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7494143392588334506,,,,,,7494143392588334506,已填写,,,,,,,,2025-09-09,2.hipo,1,1,1,25044.18,T2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_001647,HEICHI AGE,LD01651,,,,杭州黑迟潮牌科技有限责任公司,Fashion,HIPO靶向商家,CNOB,Fashion,Men's Tops,,NULL,7496254798582286658,新开国,huangyizhuo.1992,BD,李泽,,/,/,/,,是,5-已入驻,,,,,,,7494512302475741002,,,,,,,7494512302475741002,已填写,2026-03-20,2.hipo,1,1,1,,T0,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001648,Tankaneo Fashion,LD01652,,AM招商推进,fashion自补,杭州茉轩贸易有限公司,Fashion,HIPO靶向商家,CNOB,Fashion,Women's Tops,王蓝婧,T4,7494103160693032303,服饰服配,tongjing.1019,AM/BD,赵月晨,谢冰沁Bibi,子不语,/,/,,是,5-已入驻,,,,,,,,7496106690563115651,,,,,,7496106690563115651,已填写,,,,,,,,2025-03-03,3.other,0,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_001649,Coutgo,LD01653,,AM招商推进,,杭州闻海网络科技有限公司,Fashion,HIPO靶向商家,CNOB,Shoes,Women's Shoes,王蓝婧,T4,7494109724427913196,运动潮奢,shenzehong,AM,,张玲,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001650,Molitree,LD01654,,AM招商推进,fashion自补,合肥秋舟商贸有限公司,Fashion,HIPO靶向商家,CNOB,Womenswear & Underwear,Men's Tops,崔媚君,T4,7495810325667482512,服饰服配,mayinxuan.127,AM,,谢冰沁Bibi,上岩,/,/,,是,5-已入驻,,,,,,,,7494600828369077353,,,,,,,已填写,,,,,,,,2026-04-21,2.hipo,1,1,1,581.85,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
