LD_006021,AnotherChill,LD06064,,AM招商推进,fashion自补,杭州隽好贸易有限公司,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,Women's Suits & Sets,金惠芷,T3,7495732181061306848,服饰服配,tongjing.1019,AM/BD,李泽,谢冰沁Bibi,杭州隽好,未进群，am和cnob反馈不做,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006022,LEAFPLNT Shop,LD06065,,,,萬象世代貿易有限公司,Home&Living,HIPO靶向商家,美区T4,Home Supplies,Home Decor,,T4,7496096787430148488,日用家纺,wangchangli,BD,李泽,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006023,WattCycle Energy,LD06066,,,,"Shakeworld International Co., Limited",Home&Living,HIPO靶向商家,美区T4,Home Improvement,Electrical Equipment & Supplies,,T5,7495913382431590888,家具家装,bicongyu,BD,李泽,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006024,FY Books,LD06067,,,,广州落羽传媒有限公司,3C,HIPO靶向商家,美区T4,"Books, Magazines & Audio",Humanities & Social Sciences,,T3,7494319745208845729,3C,zengjing.9712,BD,李泽,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006025,ShineThru,LD06068,,AM招商推进,fashion自补,HK LHB LIMITED,Fashion,HIPO靶向商家,美区T4,Fashion Accessories,Eyewear,郑阿茹,T4,7496162337784563824,服饰服配,wangrui.wil,AM/BD,李泽,郭晓彤,飞书群 感兴趣,/,/,,是,5-已入驻,,,,,,,,7496162337784563824,,,,,,,已填写,,,,,,,,2026-07-09,2.hipo,1,0,,,T0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
LD_006026,MeJend,LD06069,,AM招商推进,fashion自补,深圳市威米电子商务有限公司,Fashion,HIPO靶向商家,美区T4,Menswear & Underwear,Men's Tops,,T3,7496114107694025558,服饰服配,xuchen.quan666,AM/BD,李泽,罗才鑫,/,/,/,,是,5-已入驻,,,,,,,,7494275627845322607,,,,,,7494275627845322607,已填写,,,,,,,,2025-11-26,3.other,1,1,1,2877.62,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_006027,SmartDP,LD06070,,,,绍兴大聪明传媒有限公司,Home&Living,HIPO靶向商家,美区T4,Kitchenware,Kitchen Utensils & Gadgets,,T1,7494365072359327465,日用家纺,tian,BD,李泽,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006028,HypeSurge Threads,LD06071,,AM招商推进,fashion自补,石狮市佑氧品牌管理有限公司,Fashion,HIPO靶向商家,美区T4,Menswear & Underwear,Men's Bottoms,Candice Zhang,T4,7494374956021482845,服饰服配,xuchen.quan666,AM/BD,李泽,罗才鑫,/,/,/,,是,5-已入驻,,,,,,,7494374956021482845,7494374956021482845,,,,,,,已填写,2026-06-26,3.other,1,0,0,,T0,2026-06-26,2.hipo,1,1,0,29.28,T1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0
LD_006029,Liluion,LD06072,,,,深圳市黛伊网络科技有限公司,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,Women's Tops,,T2,7495847866051955199,服饰服配,cicigao,BD,夏春雨,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006030,Living garden,LD06073,,AM招商推进,fashion自补,"GUANGYANG GLOMART CO., LIMITED",Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,Women's Bottoms,冯育恩,T4,7495873186409646354,服饰服配,zhaoyingyi.zz,AM/BD,江家徵,谢冰沁Bibi,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
