LD_007661,Oedro,LD07711,,AM招商推进,,/,Home&Living,/,/,Automotive & Motorcycle,Car Interior Accessories,,T4,7495900754273601705,汽摩工具,liyanqiu.tk,AM,,王妙辰,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007662,TEKARD,LD07712,,AM招商推进,,/,Home&Living,/,/,Automotive & Motorcycle,Car Washing & Maintenance,,T4,7496221277898246472,汽摩工具,doyleyang.yt,AM,,王妙辰,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007663,ETENWOLF,LD07713,,AM招商推进,,/,Home&Living,/,/,Automotive & Motorcycle,Car Repair Tools,,T4,7495576293377411388,运动潮奢,zhuyanan.1202,AM,,周洋,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007664,Chartou,LD07714,,AM招商推进,,/,Fashion,/,/,Womenswear & Underwear,Women's Dresses,邱玺,T4,7496147074835057055,服饰服配,tongjing.1019,AM,,Millie Cheng,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007665,L I V O,LD07715,,AM招商推进,,/,Home&Living,/,/,Home Supplies,Home Organizers,,T4,7496262951105693784,日用家纺,gongxun.chandler,AM,,刘雨欣,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007666,Zlzlblbl Hair Factory Store,LD07716,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Hair Extensions & Wigs,,T4,7496185934177798850,服饰服配,weiyue.0123,AM,,郭晓彤,/,/,/,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
LD_007667,GJBEAUTY,LD07717,,AM招商推进,,/,Beauty&FMCG,/,/,Beauty & Personal Care,Makeup,,T4,7495293770560866429,快消生活,songli.0901,AM,,俞欣洁,建联直客@马参参,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007668,HUUGER,LD07718,,AM招商推进,,/,Home&Living,/,/,Furniture,Indoor Furniture,,T4,7495537641751021625,家具家装,pengqi.lovework,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007669,KIDMI US,LD07719,,AM招商推进,,/,Fashion,/,/,Shoes,Women's Shoes,祝航宇,T4,7494195471787394521,运动潮奢,jianglin.jessica,AM,,张玲,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007670,Cherished Wedding Decor,LD07720,,AM招商推进,,/,Home&Living,/,/,Home Supplies,Festive & Party Supplies,,T4,7496117955262515460,日用家纺,chenyufei.0628,AM,,刘雨欣,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
