LD_002941,Moresoo Hair,LD02973,,,,威海市陌秀假发科技有限责任公司,Fashion,HIPO靶向商家,美区T4,Fashion Accessories,Hair Extensions & Wigs,,T1,8648803578030758758,新开国,chloeguo.03,,,,/,/,/,,是,5-已入驻,,,,,,,7496103865240750950,7496103865240750950,,,,,,7496103865240750950,已填写,2026-03-20,1.skm,1,1,1,402.91,T1,2025-03-12,1.skm,1,1,1,285056.52,T4,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002942,US VANOTOM,LD02974,,,,深圳市立塘科技有限公司,3C,HIPO靶向商家,美区T4,Phones & Electronics,Audio & Video,,T1,7495421065388329914,育商,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,7495421065388329914,,,,,,7495421065388329914,已填写,,,,,,,,2024-01-08,2.hipo,0,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_002943,Ring Yence,LD02975,,,,梦明威（深圳）电子商务有限公司,3C,HIPO靶向商家,美区T5,Household Appliances,NULL,,NULL,7496233158970805051,育商,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002944,Ulike.UK,LD02976,,,,浙江由莱电子商务有限公司,Beauty&FMCG,HIPO靶向商家,美区T5,Beauty & Personal Care,NULL,,T0,7496230242066664114,新开国,liqi.seven,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,7496230242066664114,,,,,,7496230242066664114,已填写,,,,,,,,2025-06-25,1.skm,1,0,0,0.00,T0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_002945,SHUOYU,LD02977,,,,莆田市硕裕贸易有限公司,Home&Living,HIPO靶向商家,美区T5,Textiles & Soft Furnishings,NULL,,T0,7494853527876700731,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002946,JDTDC,LD02978,,,,深圳匠达科技有限公司,3C,HIPO靶向商家,美区T4,Phones & Electronics,NULL,,T0,7495012339660130799,新开国,liqi.seven,,,,/,/,/,,是,5-已入驻,,,,,,,,7496122979531000621,,,,,,7496122979531000621,已填写,,,,,,,,2025-03-26,2.hipo,1,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_002947,LAMTTO Carplay,LD02979,,,,山西空瑞电子商务有限公司,Home&Living,HIPO靶向商家,美区T5,Automotive & Motorcycle,/,,#N/A,7494194109865100548,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_002948,Bling Hair Factory Store-UK,LD02980,,,,许昌青默商贸有限公司,Fashion,HIPO靶向商家,美区T5,Fashion Accessories,Hair Extensions & Wigs,,T2,7494239034367771982,新开国,chloeguo.03,,,,/,/,/,,是,5-已入驻,,,,,,,,7496103482077448900,,,,,,7496103482077448900,已填写,,,,,,,,2025-03-03,2.hipo,1,1,1,4974.57,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002949,yitaohouse.uk3,LD02981,,,,阳江市沃克贸易有限公司,Fashion,HIPO靶向商家,美区T5,Shoes,NULL,,T0,7494811662950369804,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002950,sleekhair,LD02982,,,,许昌瑞贝卡发制品工艺有限公司,Fashion,HIPO靶向商家,美区T4,Fashion Accessories,NULL,,T0,7494475127223454180,育商,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,7496277423527922366,,,,,,7496277423527922366,已填写,,,,,,,,2025-07-15,2.hipo,1,1,1,12274.22,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
