LD_005871,MUTICOR,LD05913,,AM招商推进,,深圳市维禄科技有限公司,Home&Living,HIPO靶向商家,美区T4,Furniture,Indoor Furniture,,T3,7495814711928326620,家具家装,hanxiao.smiley,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005872,Rumilifetoys,LD05914,,,,义乌市坤晗贸易有限公司,Fashion,HIPO靶向商家,美区T4,Collectibles,/,,T4,7496269028770744661,运动潮奢,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7496269028770744661,,,,,,,7496269028770744661,已填写,2025-09-04,2.hipo,1,0,0,,T0,,,,,,,,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_005873,Precision metal,LD05915,,AM招商推进,,Hongkong Tuomao Trading Limited,Home&Living,HIPO靶向商家,美区T4,Tools & Hardware,Power Tools,,T4,7496236802432600476,汽摩工具,xunan.97520,AM,,周羽中 Ray,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005874,Sunny Hair,LD05916,,AM招商推进,fashion自补,威海市森联贸易有限公司,Fashion,HIPO靶向商家,美区T4,Fashion Accessories,Hair Extensions & Wigs,刘亚婷,T1,7495370500743923820,服饰服配,weiyue.0123,AM,,郭晓彤,@郭晓彤,/,/,,是,5-已入驻,,,,,,,7495587446743403452,,,,,,,7495587446743403452,已填写,2025-04-30,3.other,1,1,1,0.00,T0,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_005875,Bling Hair Factory Store,LD05917,,,,MYLOCKME FASHION COMPANY LTD.,Fashion,HIPO靶向商家,美区T4,Fashion Accessories,Hair Extensions & Wigs,,T3,7495209057788398168,服饰服配,zhoujie.jessie,,,,/,/,/,,是,1-待触达,,,,,,,,7494239034367771982,,,,,,7494239034367771982,已填写,,,,,,,,2025-11-07,2.hipo,1,1,1,2005.01,T1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_005876,Mntaor,LD05918,,AM招商推进,,VOUGE VIBES INC,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,Women's Tops,,T4,7495957594003835667,服饰服配,jiangshan.amber,AM,,谢冰沁Bibi,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005877,Hixiaohe,LD05919,,AM招商推进,,合肥海小和科技有限公司,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,Women's Tops,崔媚君,T3,7495479491067284388,服饰服配,mayinxuan.127,AM,,谢冰沁Bibi,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005878,HaT Life,LD05920,,AM招商推进,,义乌市研妤贸易有限公司,Fashion,HIPO靶向商家,美区T4,Fashion Accessories,Clothes Accessories,,T4,7495823294569285716,服饰服配,wangrui.wil,AM,,郭晓彤,被关店,/,/,,是,5-已入驻,,,,,,,7495823294569285716,7495823294569285716,,,,,,,已填写,2026-07-20,3.other,1,0,,,T0,2026-07-20,3.other,1,0,,,T0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1
LD_005879,ManpoTech,LD05921,,,,佛山市曼浦科技有限公司,3C,HIPO靶向商家,美区T4,Household Appliances,/,,T3,7496267762105354791,3C,NULL,,,,/,/,/,,是,3-商家有意愿,,,,,,,,7494550064152609887,,,,,,7494550064152609887,已填写,,,,,,,,2026-04-03,2.hipo,1,1,1,1633.32,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_005880,luvamia,LD05922,,AM招商推进,,晋江市一六八针织罗纹有限公司,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,Women's Bottoms,吕君丽,T5,7495811860673366704,服饰服配,jiangshan.amber,AM,,谢冰沁Bibi,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
