LD_006581,PUNICE,LD06631,,AM招商推进,,/,Home&Living,/,/,Furniture,Indoor Furniture,,T3,7496211904232721087,家具家装,cainan,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006582,Altitudecraft,LD06632,,AM招商推进,,/,Home&Living,/,/,Tools & Hardware,Garden Tools,,T3,7495831056680585957,汽摩工具,chenchen.cccc,AM,,周羽中 Ray,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006583,Eyisean Furniture,LD06633,,AM招商推进,,/,Home&Living,/,/,Furniture,Indoor Furniture,,T3,7496118199322315567,家具家装,guona.rena,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006584,Letaya Furniture,LD06634,,AM招商推进,,/,Home&Living,/,/,Furniture,Commercial Furniture,,T3,7495704032247646744,家具家装,hanxiao.smiley,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006585,ZUVV,LD06635,,AM招商推进,,/,Home&Living,/,/,Furniture,Indoor Furniture,,T3,7496208079128595444,家具家装,pengqi.lovework,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006586,COMFMET-US,LD06636,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Costume Jewelry & Accessories,,T3,7495561244401306091,运动潮奢,wanwan.888,AM,,陈晓,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006587,CAR PASS,LD06637,,AM招商推进,,/,Home&Living,/,/,Automotive & Motorcycle,Car Interior Accessories,,T3,7495573709017614844,汽摩工具,shenrongfeng,AM,,王妙辰,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006588,US TOPWIN DIRECT,LD06638,,AM招商推进,,/,Home&Living,/,/,Furniture,Indoor Furniture,,T3,7495760876901600196,家具家装,wangsong.0925,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006589,Go up.,LD06639,,,,/,Fashion,/,/,#N/A,/,,T3,7496250057160362917,服饰服配,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_006590,Artisthandbeauty,LD06640,,AM招商推进,,/,Home&Living,/,/,Furniture,Commercial Furniture,,T3,7496103424558926334,家具家装,cainan,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
