LD_006901,Three pine trees,LD06951,,AM招商推进,,/,Home&Living,/,/,Furniture,Indoor Furniture,,T3,7496028540359510295,家具家装,cainan,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006902,LINK ATTIRE,LD06952,,AM招商推进,,/,Fashion,/,/,Menswear & Underwear,Men's Bottoms,彭之茂,T3,7496190401484851376,服饰服配,xuchen.quan666,AM,,罗才鑫,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006903,GDXIHO,LD06953,,AM招商推进,fashion自补,/,Fashion,/,/,Menswear & Underwear,/,彭之茂,T3,7494183666661885000,服饰服配,linyangqin.cyrus7,AM,,罗才鑫,/,/,/,,是,5-已入驻,,,,,,,7494183666661885000,7494183666661885000,,,,,,,已填写,2026-01-07,2.hipo,1,1,1,4908.86,T2,2025-12-25,2.hipo,1,0,0,,T0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_006904,Realway,LD06954,,AM招商推进,,/,Home&Living,/,/,Tools & Hardware,Smart Home Systems,,T3,7495374300289993586,汽摩工具,chenchen.cccc,AM,,王妙辰,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006905,Rezutan,LD06955,,AM招商推进,,/,Home&Living,/,/,Textiles & Soft Furnishings,Household Textiles,,T3,7495656250722913199,日用家纺,chenxi.0722,AM,,刘雨欣,/,/,/,,是,5-已入驻,,,,,,,7495656250722913199,,,,,,,,已填写,2025-04-24,2.hipo,0,0,0,,T0,,,,,,,,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_006906,MILESEEY Golf & Gear,LD06956,,AM招商推进,,/,Home&Living,/,/,Tools & Hardware,Measuring Tools,,T3,7496012248124131483,运动潮奢,wanwan.888,AM,,周洋,/,/,/,,是,5-已入驻,,,,,,,7496102430267181315,7496102430267181315,,,,,,,已填写,2025-04-18,2.hipo,1,1,1,9871.85,T2,2025-02-28,1.skm,1,1,1,23333.12,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_006907,Nifogo Home,LD06957,,,,/,Home&Living,/,/,#N/A,/,,T3,7495645444111174386,日用家纺,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_006908,GEN.TCG,LD06958,,AM招商推进,,/,Home&Living,/,/,Collectibles,Trading Cards & Accessories,,T3,7494253955335096234,运动潮奢,yanbailu,AM,,周洋,/,/,/,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
LD_006909,Gyfimoie Direct,LD06959,,,,/,Home&Living,/,/,#N/A,/,,#N/A,7495811540532759092,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006910,TrueNorthMen,LD06960,,AM招商推进,,/,Fashion,/,/,Menswear & Underwear,Men's Tops,卢海貂,T3,7496125179012417587,服饰服配,shenxueyan,AM,,罗才鑫,换执照,/,/,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
