LD_007071,Nupostai,LD07121,,,,/,Home&Living,/,/,#N/A,/,,T3,7495703824446950249,家具家装,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_007072,Sparkleus,LD07122,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Costume Jewelry & Accessories,,T3,7494279857386456572,服饰服配,zhoujie.jessie,AM,,陈晓,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007073,INFOJIFA,LD07123,,AM招商推进,,/,3C,/,/,Phones & Electronics,Mobile Phone Accessories,,T3,7496199668898171627,3C,zhangtingting.2020,AM,,郑羽伶,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007074,Tidy Nest,LD07124,,AM招商推进,,/,Fashion,/,/,Luggage & Bags,Luggage & Travel Bags,杨梦梦,T3,7495978483743165182,日用家纺,lirang.131,AM,,陈晓,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
LD_007075,Crazy Golden,LD07125,,AM招商推进,,/,Fashion,/,/,Sports & Outdoor,Sports & Outdoor Accessories,,T3,7494267993344148795,运动潮奢,liziyin.plumlee,AM,,张玲,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007076,ROZILO Hair,LD07126,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Hair Extensions & Wigs,金惠芷,T2,7496020427477650298,服饰服配,zhoujie.jessie,AM,,郭晓彤,T2,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007077,SANNIC FURNITURE,LD07127,,AM招商推进,,/,Home&Living,/,/,Furniture,Indoor Furniture,,T3,7496031117669796308,家具家装,caoyang.garrison,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007078,Lepro.US,LD07128,,AM招商推进,,/,Home&Living,/,/,Home Improvement,Lights & Lighting,,T2,7496228136129300572,家具家装,zhuweiting,AM,,韩希雯,/,S,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_007079,PRTYY Appliance Store,LD07129,,AM招商推进,,/,3C,/,/,Household Appliances,Kitchen Appliances,,T3,7496204629966621022,3C,panzimo.666,AM,,张莞清,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007080,WESTEN Furniture,LD07130,,AM招商推进,,/,Home&Living,/,/,Furniture,Indoor Furniture,,T3,7494333538760557918,家具家装,wangsong.0925,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
