LD_002301,Libitu Thailand,LD02316,,,,丰顺县云朵朵电子商务店,Home&Living,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002302,CCsprots Shop,LD02317,,,,福清市音西亿鼎百货商行,Home&Living,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Hand Tools,,T1,7495803331264153709,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002303,Dream starting point,LD02318,,,,宁美,Home&Living,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Hand Tools,,T2,7496084156178401840,汽摩工具,chenchen.cccc,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002304,Unihon Bookstore,LD02319,,,,广州一环电子商务有限公司,Home&Living,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002305,Sky Diary,LD02320,,,,宁美,Home&Living,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Hand Tools,,T1,7496264110360463845,汽摩工具,doyleyang.yt,BD,江家徵,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002306,GlodwayStoreID,LD02321,,,,固特威（聚合）,Home&Living,HIPO靶向商家,CNOB,Automotive & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002307,Kinyy Shop,LD02322,,,,惠州市中诚盛世电子商务有限公司,Home&Living,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,BD,江家徵,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002308,ClarkkaraMY,LD02323,,,,墨楼智能技术有限公司,Home&Living,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002309,CASOMAN TOOLS,LD02324,,,,宁波益发包装材料有限公司,Home&Living,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",/,,T4,7496125273607931993,汽摩工具,NULL,,,,/,/,/,,是,3-商家有意愿,,,,,,,,7496125273607931993,,,,,,7496125273607931993,已填写,,,,,,,,2026-04-10,2.hipo,1,1,1,11530.46,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002310,Timi baby,LD02325,,,,青羊区单体电脑数码维修部,Home&Living,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7494243206464373843,,,,,,,7494243206464373843,已填写,2025-11-08,3.other,1,1,1,600.00,T1,,,,,,,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
