LD_005381,sastybale,LD05423,,,,/,Fashion,HIPO靶向商家,AMZ/DTC whitelabel,Fashion Accessories,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005382,play haha,LD05424,,,,/,Home&Living,HIPO靶向商家,AMZ/DTC whitelabel,Toys & Hobbies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005383,pceotllar,LD05425,,,,/,Home&Living,HIPO靶向商家,AMZ/DTC whitelabel,Pet Supplies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7496121003581737692,,,,,,7496121003581737692,已填写,,,,,,,,2026-04-23,2.hipo,1,1,1,277.40,T1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_005384,harnyloom,LD05426,,,,/,Home&Living,HIPO靶向商家,AMZ/DTC whitelabel,Textiles & Soft Furnishings,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005385,loowoko,LD05427,,,,/,Fashion,HIPO靶向商家,AMZ/DTC whitelabel,Sports & Outdoor,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005386,litthing,LD05428,,,,/,Home&Living,HIPO靶向商家,AMZ/DTC whitelabel,Home Supplies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005387,ezarc,LD05429,,,,/,Home&Living,HIPO靶向商家,AMZ/DTC whitelabel,Tools & Hardware,/,,,NULL,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7496301757299591269,,,,,,,7496301757299591269,已填写,2025-09-05,2.hipo,1,1,1,0.00,T0,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_005388,cotop,LD05430,,,,/,Fashion,HIPO靶向商家,AMZ/DTC whitelabel,Sports & Outdoor,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005389,goloza,LD05431,,,,/,3C,HIPO靶向商家,AMZ/DTC whitelabel,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005390,gkxlh,LD05432,,,,/,Home&Living,HIPO靶向商家,AMZ/DTC whitelabel,Textiles & Soft Furnishings,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
