LD_005601,Carslan.us,LD05643,必招 7 月,,,"Manna Trading Co., Ltd",Beauty&FMCG,HIPO靶向商家,美区T4,Beauty & Personal Care,Makeup,,T4,7495978515164007166,快消生活,chenhaihua,BD,赵月晨,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005602,Weture Living,LD05644,,AM招商推进,,湖州山月家具有限公司,Home&Living,HIPO靶向商家,美区T4,Toys & Hobbies,Sports & Outdoor Play,,T3,7494103033236784490,家具家装,guona.rena,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005603,FortuneAdorn,LD05645,,AM招商推进,,东莞市新美旺电子科技有限公司,Fashion,HIPO靶向商家,美区T4,Fashion Accessories,Clothes Accessories,傅文静,T4,7496145932349115146,服饰服配,wangrui.wil,AM,,郭晓彤,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005604,Amerlife US,LD05646,,,,Amerlife LLC,Home&Living,HIPO靶向商家,美区T4,Furniture,/,,T4,7495561196599282432,家具家装,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7496208336128084843,,,,,,,7496208336128084843,已填写,2025-05-26,2.hipo,1,1,1,10769.12,T2,,,,,,,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_005605,OPPSDECOR,LD05647,,,,东莞市正建科技有限公司,Fashion,HIPO靶向商家,美区T4,Sports & Outdoor,NULL,,T0,8649183179119171728,运动潮奢,tangwei.012,,,,/,/,/,,是,5-已入驻,,,,,,,7495759831838787728,7495759831838787728,,,,,,7495759831838787728,已填写,2026-04-21,2.hipo,1,0,0,,T0,2026-04-21,2.hipo,1,1,1,0.00,T0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_005606,Urban Optic Shop,LD05648,,AM招商推进,fashion自补,HK CHAOLUN TING HUNDRED GOODS LIMITED,Fashion,HIPO靶向商家,美区T4,Fashion Accessories,/,,T4,7496270124788517756,服饰服配,wangrui.wil,AM,,郭晓彤,/,/,/,,是,5-已入驻,,,,,,,7494755283855377749,,,,,,,7494755283855377749,已填写,2026-07-03,3.other,1,0,,,T0,,,,,,,,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1
LD_005607,Sportswear Store qaz,LD05649,,,,HAINA HUANQIU LIMITED,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,/,,#N/A,8647376976737441947,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7494143635742296060,,,,,,,7494143635742296060,已填写,2025-10-16,2.hipo,0,0,0,0.00,T0,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_005608,SZHLUX,LD05650,,AM招商推进,,深圳市世之航移动照明有限公司,Home&Living,HIPO靶向商家,美区T4,Sports & Outdoor,Camping & Hiking,,T4,7495806684052425594,运动潮奢,chenwei.003,AM,,周洋,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005609,Funny Panda Digital US,LD05651,,,,VOLTIQUE TECHNOLOGIES LLC,3C,HIPO靶向商家,美区T4,Phones & Electronics,Audio & Video,,T3,7496100191609981696,3C,yaoxuyiyi,BD,夏春雨,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_005610,TABAYON Rug Store,LD05652,,,,"HONG KONG FUYUHUA ELECTRONIC COMMERCE CO ., LIMITED",Home&Living,HIPO靶向商家,美区T4,Textiles & Soft Furnishings,Household Textiles,,T2,7495397592698358489,日用家纺,zhangshiwei.92,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
