LD_007531,Clenyi Wear,LD07581,,AM招商推进,,/,Fashion,/,/,Menswear & Underwear,Men's Bottoms,,T3,7494161109470185019,服饰服配,shenxueyan,AM,,罗才鑫,/,/,/,,是,5-已入驻,,,,,,,,7494161109470185019,,,,,,,已填写,,,,,,,,2026-07-15,2.hipo,1,0,,,T0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
LD_007532,Lentorgi USA,LD07582,,AM招商推进,,/,3C,/,/,Household Appliances,Home Appliances,,T3,7496122809430477050,3C,yangyuhui,AM,,胡思倩,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007533,AORAN Appliance Store,LD07583,,AM招商推进,,/,3C,/,/,Household Appliances,Kitchen Appliances,,T3,7494226454236792170,3C,wangzhenwei.1,AM,,胡思倩,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007534,CheapJoy shop,LD07584,,AM招商推进,,/,Fashion,/,/,Sports & Outdoor,Sport & Outdoor Clothing,,T3,7494196169205515901,运动潮奢,shenzehong,AM,,张玲,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007535,Chic Nostalgia,LD07585,,AM招商推进,,/,Fashion,/,/,Womenswear & Underwear,Women's Tops,王蓝婧,T3,7494474926523385583,服饰服配,shenxueyan,AM,,谢冰沁Bibi,子不语,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007536,DJI Official,LD07586,,AM招商推进,,/,3C,/,/,Phones & Electronics,Cameras & Photography,,T3,7494568010286335039,3C,yangyuhui,AM,,胡思倩,/,/,/,,是,5-已入驻,,,,,,,7494535370631709916,7494535370631709916,,,,,,,已填写,2026-04-16,1.skm,1,1,1,561431.14,T5,2026-03-31,1.skm,1,1,1,459762.53,T5,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_007537,iGarden,LD07587,,,,/,3C,/,/,#N/A,/,,T3,7494550823107855850,3C,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_007538,Mdhand Center,LD07588,,AM招商推进,,/,Home&Living,/,/,Kitchenware,Kitchen Knives,,T3,7494545508277323758,日用家纺,zhouxinrui.zz,AM,,刘雨欣,/,/,/,,是,2-已触达/沟通中,美英欧生意共建入驻意向沟通-AM【xinrui&yuxin】,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007539,Onbrill Outdoor,LD07589,,AM招商推进,,/,Home&Living,/,/,Furniture,Outdoor Furniture,,T3,7496152382834772528,家具家装,wangsong.0925,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007540,Noriva,LD07590,,AM招商推进,,/,Fashion,/,/,Womenswear & Underwear,Women's Underwear,,T3,7494299049085339599,服饰服配,zhangmeng.0408,AM,,Millie Cheng,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
