LD_005991,FlamAntele,LD06033,,,,永德县浩派楠百货有限责任公司,Home&Living,HIPO靶向商家,美区T4,Home Supplies,Home Care Supplies,,T1,7494338425204803372,育商,xuhanwen.19,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005992,Taleco Gear,LD06034,,AM招商推进,,山西壹达科技有限公司,Beauty&FMCG,HIPO靶向商家,美区T4,Baby & Maternity,Baby Furniture,,T4,7496292976608644067,快消生活,fanwenjun.215,AM,,陈杏妹,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005993,Honey Hoop,LD06035,,,,武汉市锦英香百货有限公司,Home&Living,HIPO靶向商家,美区T4,Home Supplies,NULL,,T0,7496289428453165525,日用家纺,zhongjie.ma,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005994,Lusait Direct,LD06036,,,,东莞市温妮电子商务有限公司,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,/,,T3,7495584660305644537,服饰服配,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7494665096746992709,,,,,,7494665096746992709,已填写,,,,,,,,2026-05-30,3.other,1,1,1,2988.13,T1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_005995,Cozeware,LD06037,,,,HONG KONG YINJIN TRADE COMPANY LIMITED,Home&Living,HIPO靶向商家,美区T4,Home Improvement,Smart Home Systems,,T3,7494202104799594271,家具家装,pengqi.lovework,,,,/,/,/,,是,1-待触达,,,,,,,,7494405617048978753,,,,,,7494405617048978753,已填写,,,,,,,,2026-02-06,3.other,1,0,0,,T0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_005996,Drayvorx,LD06038,,AM招商推进,,杭州骞思教育科技有限公司,Home&Living,HIPO靶向商家,美区T4,Kitchenware,Barbecue,,T3,7496228014882261758,日用家纺,yinyaxing,AM,,郎子涵,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005997,STAR PROJECTOR LIGHT,LD06039,,AM招商推进,,深圳市启点体验教育科技有限公司,3C,HIPO靶向商家,美区T4,Home Improvement,Lights & Lighting,,T3,7495369720059497015,3C,zhangwenli.168,AM,,郑羽伶,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005998,PIKABIKE US,LD06040,,AM招商推进,,深圳嘉泰电动科技有限公司,Home&Living,HIPO靶向商家,美区T4,Sports & Outdoor,Leisure & Outdoor Recreation Equipment,,T3,7496262855007504716,运动潮奢,zhuyanan.1202,AM,,周洋,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005999,Value-For-Money,LD06041,,,,BIBIKA LLC,Home&Living,HIPO靶向商家,美区T4,Furniture,/,,T5,7496093881767791133,家具家装,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7494302748481259431,,,,,,,7494302748481259431,已填写,2025-12-29,3.other,1,1,1,2368.16,T1,,,,,,,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_006000,George STORE,LD06042,,,,南乐县蒿贯基贸易有限公司,Home&Living,HIPO靶向商家,美区T4,Home Supplies,NULL,,T0,7494357977262294657,服饰服配,zhuyouping,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
