LD_005721,Novilla HomeNest,LD05763,,AM招商推进,,SWEET NIGHT TECHNOLOGY INC,Home&Living,HIPO靶向商家,美区T4,Furniture,Indoor Furniture,,T3,7496208447109695844,家具家装,wangsong.0925,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005722,Raybee Furniture US,LD05764,,,,Hong Kong Baojia International Limited,Home&Living,HIPO靶向商家,美区T4,Furniture,Indoor Furniture,,T2,7494170765121586329,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005723,KEPEAK,LD05765,,,,EVERRICH KITCHENWARE INC,3C,HIPO靶向商家,美区T4,Phones & Electronics,/,,#N/A,7496049035647617483,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,7494491624847279212,,,,,,7494491624847279212,已填写,,,,,,,,2026-03-12,2.hipo,0,0,1,300.60,T1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_005724,FED Fitness Global,LD05766,,AM招商推进,,SUBOK INC.,Home&Living,HIPO靶向商家,美区T4,Sports & Outdoor,Fitness,,T4,7495303445752548110,运动潮奢,liziyin.plumlee,AM,,周洋,/,/,/,,是,5-已入驻,,,,,,,7494669385523496306,,,,,,,,已填写,2026-05-29,3.other,1,1,1,109.81,T1,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_005725,WENNALIFE,LD05767,,AM招商推进,fashion自补,WENNALIFE BEAUTY LLC,Fashion,HIPO靶向商家,美区T4,Fashion Accessories,/,丁超群,T4,7495342884677912856,服饰服配,weiyue.0123,AM,,郭晓彤,@郭晓彤,/,/,,是,5-已入驻,,,,,,,7494742099264767111,,,,,,,,已填写,2026-06-26,3.other,1,0,0,,T0,,,,,,,,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_005726,Junm Furniture,LD05768,,AM招商推进,,赣州夏落克家具有限公司,Home&Living,HIPO靶向商家,美区T4,Furniture,Indoor Furniture,,T4,7496258917692049952,家具家装,guona.rena,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005727,liuruhao shop,LD05769,,AM招商推进,,成都赛讯达嘉商贸有限公司,Home&Living,HIPO靶向商家,美区T4,Home Improvement,Lights & Lighting,,T3,7495832757770553783,家具家装,wangyizhi.215,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005728,Aosom LLC,LD05770,,AM招商推进,,Aosom LLC,Beauty&FMCG,HIPO靶向商家,美区T4,Furniture,Outdoor Furniture,,T4,7495156942696057222,快消生活,wangzhen.chris,AM,,欧阳嘉桦,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005729,OLOV.US,LD05771,,,,Nature Lab Corporation,Beauty&FMCG,HIPO靶向商家,美区T4,Beauty & Personal Care,/,,#N/A,7496006096232024155,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005730,SOAR SKY,LD05772,,,,泉州市康嘉健康科技有限公司,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,/,,T5,8648349357735385371,NULL,NULL,BD,赵月晨,,/,/,/,,否,1-待触达,,,,,,,7494196009924592923,7494196009924592923,,,,,,7494196009924592923,已填写,2026-04-13,2.hipo,1,1,0,336.79,T1,2026-01-06,2.hipo,1,1,1,25568.48,T2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
