LD_007821,VEVOR Home Improvement Store,LD07871,,AM招商推进,,/,Home&Living,/,/,Tools & Hardware,Garden Supplies,,T5,7494141944100258875,家具家装,xiaoweiye,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007822,Aouerbeng,LD07872,,,,/,Beauty&FMCG,/,/,#N/A,/,,T5,7496321270778464495,快消生活,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_007823,Young Habit,LD07873,,AM招商推进,,/,Fashion,/,/,Sports & Outdoor,Sport & Outdoor Clothing,金惠芷,T5,7494235511855154282,运动潮奢,zhaomin66,AM,,张玲,拓欧集团,/,/,,是,5-已入驻,,,,,,,,7494749918991583214,,,,,,,已填写,,,,,,,,2026-06-30,3.other,1,1,0,57.39,T1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0
LD_007824,JIfeng Fashion,LD07874,,,,/,Fashion,/,/,#N/A,/,,T5,7496200023701621052,服饰服配,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_007825,Queen Digital,LD07875,,AM招商推进,,/,3C,/,/,Sports & Outdoor,Leisure & Outdoor Recreation Equipment,,T5,7495893859138046899,3C,huanghaoxuan.123,AM,,文思琪,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007826,Goddvenus Lashes,LD07876,,AM招商推进,,/,Beauty&FMCG,/,/,Beauty & Personal Care,Makeup,,T5,7495890306132577032,快消生活,nicole.899,AM,,俞欣洁,pop@朱嘉懿,/,/,,是,5-已入驻,,,,,,,,7496147105108036607,,,,,,,已填写,,,,,,,,2026-07-02,2.hipo,1,1,,4047.71,T1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0
LD_007827,LUCKMEEY-Bras,LD07877,,AM招商推进,,/,Fashion,/,/,Womenswear & Underwear,Women's Underwear,王一斐,T5,7495926843910228437,服饰服配,youwenhao.ywh,AM,,Millie Cheng,/,/,/,,是,5-已入驻,,,,,,,7496152636559166341,7496152636559166341,,,,,,,已填写,,2.hipo,0,0,0,,T0,2025-04-16,2.hipo,1,1,1,79080.41,T3,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_007828,KIMMOO,LD07878,,AM招商推进,,/,3C,/,/,Household Appliances,Home Appliances,,T5,7494300961059013953,3C,yangyuhui,AM,,胡思倩,/,/,/,,是,5-已入驻,,,,,,,7496241602103839163,,,,,,,,已填写,2025-07-03,3.other,1,1,1,58141.46,T3,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_007829,KickPrint,LD07879,,AM招商推进,,/,Fashion,/,/,Menswear & Underwear,Men's Tops,,T5,7494214054282692410,运动潮奢,liziyin.plumlee,AM,,张玲,拓欧集团,/,/,,是,5-已入驻,,,,,,,,7494774666030122653,,,,,,,已填写,,,,,,,,2026-07-13,3.other,1,1,,27.90,T1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
LD_007830,Tamobyke Shop,LD07880,,AM招商推进,,/,Home&Living,/,/,Sports & Outdoor,Leisure & Outdoor Recreation Equipment,,T4,7495893101465078022,运动潮奢,liziyin.plumlee,AM,,周洋,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
