LD_007681,TyrotHome,LD07731,,AM招商推进,,/,Home&Living,/,/,Textiles & Soft Furnishings,Bedding and Linens,,T4,7496104713834432977,日用家纺,johanna.jiao,AM,,刘雨欣,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007682,Charmoofficial,LD07732,,AM招商推进,,/,Fashion,/,/,Sports & Outdoor,"Swimwear, Surfwear & Wetsuits",马思宇,T4,7495168411787037252,运动潮奢,lishachoo,AM,,张玲,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007683,Totaria Nature,LD07733,,AM招商推进,,/,Beauty&FMCG,/,/,Health,Nutrition & Wellness,,T4,7494088031589664072,快消生活,qilinyou,AM,,王宁,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007684,SmartFamilyPlanner,LD07734,,AM招商推进,,/,3C,/,/,Phones & Electronics,Cameras & Photography,,T4,7494174069226309079,3C,huanghaoxuan.123,AM,,文思琪,已联系美区am拉群，但未回复,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007685,Sopami CleanNest US,LD07735,,AM招商推进,,/,Home&Living,/,/,Home Supplies,Home Care Supplies,,T4,7494120315263747630,日用家纺,tian,AM,,刘雨欣,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007686,Antimbee Direct,LD07736,,,,/,Home&Living,/,/,#N/A,/,,T4,7495468020509149209,日用家纺,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_007687,Likemychoice Global,LD07737,,,,/,Fashion,/,/,#N/A,/,,T4,7496188362122496157,服饰服配,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_007688,Saodimallsu shop,LD07738,,AM招商推进,,/,Fashion,/,/,Womenswear & Underwear,Women's Tops,王蓝婧,T4,7494103017598977479,服饰服配,tongjing.1019,AM,,谢冰沁Bibi,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007689,KosblingDiyShop,LD07739,,AM招商推进,,/,Beauty&FMCG,/,/,Toys & Hobbies,DIY,,T4,7494210274487338154,快消生活,wangzhen.chris,AM,,欧阳嘉桦,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007690,COZYMY TEE,LD07740,,AM招商推进,,/,Fashion,/,/,Menswear & Underwear,Men's Tops,,T4,7496176669752330587,服饰服配,shenxueyan,AM,,罗才鑫,新执照,/,/,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
