LD_001701,eyster appliance,LD01705,,AM招商推进,,香港卡爾貿易有限公司,3C,HIPO靶向商家,CNOB,Household Appliances,Home Appliances,,T3,7495960086579088031,3C,zhangwenli.168,AM,,郑羽伶,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001702,Wuds Game Store,LD01706,,,,义乌市纽伊进出口有限公司,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",/,,T4,7495810749282224615,3C,NULL,,,,/,/,/,,是,3-商家有意愿,,,,,,,7495862081915882105,,,,,,,7495862081915882105,已填写,2025-04-15,2.hipo,1,1,1,0.00,T0,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001703,Zero Healthcare,LD01707,,,,云城区晗辉百货商行(个体工商户),3C,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001704,BROULIT STATES,LD01708,,,,壮政科技(东莞市)有限公司,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Mobile Phone Accessories,,T1,7496167227701561793,3C,zhuxiaoyi.suki,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001705,Wosado US,LD01709,,,,Wosado,Beauty&FMCG,HIPO靶向商家,CNOB,"Beauty, Food & Beverage",Makeup,,NULL,7496220699050674496,NULL,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,7496145935894743070,7496145935894743070,,,,,,7496145935894743070,已填写,2025-07-07,3.other,1,1,1,152.72,T1,2025-06-20,2.hipo,1,1,1,0.00,T0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_001706,MISS SEASON,LD01710,,,,湖北洲辉汽车科技股份有限公司-CNOB,Beauty&FMCG,HIPO靶向商家,CNOB,#N/A,Makeup,,T2,7496289708465687064,快消生活,songli.0901,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001707,OKAYLOVE,LD01711,,,,青岛艾瑞丝发制品有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,"Beauty, Food & Beverage",Makeup,,T0,8649801483399043569,快消生活,NULL,,,,/,/,/,,是,4-入驻中,,,,,,,,7495883420187855345,,,,,,7495883420187855345,已填写,,,,,,,,2026-06-10,2.hipo,1,1,1,39273.81,T3,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0
LD_001708,barenbliss_th,LD01713,,,,HEBE,Beauty&FMCG,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001709,sheeureka-ph-skincare,LD01714,,,,Sheeureka（聚合）,Beauty&FMCG,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,BD,李泽,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001710,yessicas shop,LD01715,,,,四亨通（聚合）,Beauty&FMCG,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
