LD_007761,EverFoams-US,LD07811,,AM招商推进,,/,Fashion,/,/,Shoes,Women's Shoes,彭之茂,T4,7495893902978549787,运动潮奢,jianglin.jessica,AM,,张玲,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007762,ShinyCOCO,LD07812,,AM招商推进,,/,Fashion,/,/,Menswear & Underwear,Men's Tops,彭之茂,T4,7494266124816648122,服饰服配,xuchen.quan666,AM,,罗才鑫,/,/,/,,是,5-已入驻,,,,,,,,7494492082505942137,,,,,,,已填写,,,,,,,,2026-03-11,3.other,1,1,1,359.13,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_007763,Aoysky sports,LD07813,,AM招商推进,,/,Fashion,/,/,Womenswear & Underwear,Women's Underwear,王蓝婧,T4,7494157262941554364,服饰服配,tongjing.1019,AM,,Millie Cheng,子不语 待回复,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007764,Aoxun Furniture plus,LD07814,,AM招商推进,,/,Home&Living,/,/,Home Improvement,Garden Supplies,,T4,7494413015494461103,家具家装,hanxiao.smiley,AM,,韩希雯,/,S,/,,是,5-已入驻,,,,,,,,7494472677536990406,,,,,,,已填写,,,,,,,,2026-03-07,2.hipo,1,1,1,33890.75,T3,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_007765,Thorn Glow,LD07815,,AM招商推进,,/,Fashion,/,/,Sports & Outdoor,Sport & Outdoor Clothing,,T5,7494231802546522032,运动潮奢,shenzehong,AM,,张玲,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007766,Garvee Appliance,LD07816,,AM招商推进,,/,Home&Living,/,/,Home Improvement,Building Supplies,,T4,7494477869581370755,汽摩工具,shenrongfeng,AM,,周羽中 Ray,/,/,/,,是,5-已入驻,,,,,,,,7494709426270734255,,,,,,,已填写,,,,,,,,2026-06-11,3.other,1,1,1,19390.48,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_007767,Pasamic US,LD07817,,AM招商推进,,/,Beauty&FMCG,/,/,Home Improvement,Outdoor Furniture,,T4,7494204099357804157,快消生活,qiulei.0117,AM,,俞欣洁,建联直客@张燕秋，待回复意向,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007768,XK TOOLS HOME,LD07818,,AM招商推进,,/,Home&Living,/,/,Household Appliances,Home Appliances,,T4,7494421303989077790,家具家装,xiaoweiye,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007769,LH INC,LD07819,,AM招商推进,,/,Home&Living,/,/,Home Supplies,Home Organizers,,T4,7494647714068661379,日用家纺,zhongjie.ma,AM,,刘雨欣,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007770,Qawtor Local,LD07820,,AM招商推进,,/,Beauty&FMCG,/,/,Household Appliances,Home Appliances,,T4,7494182317268436030,快消生活,liushanyu.0213,AM,,俞欣洁,建联直客@晋莹莹，待回复意向,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
