LD_008371,VEVOR Garden Store,LD08421,,,,/,Home&Living,/,/,Tools & Hardware,/,,T3,7495866378712287640,汽摩工具,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7496093778224450467,,,,,,7496093778224450467,已填写,,,,,,,,2025-03-04,1.skm,1,1,1,213.26,T1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_008372,YANIBEST,LD08422,,,,/,Fashion,/,/,Fashion Accessories,/,,T3,7495475212473240185,服饰服配,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008373,BAZAARINC,LD08423,,AM招商推进,fashion自补,/,Fashion,/,/,Fashion Accessories,/,,T3,7496151457222527359,育商,zhouruilin.824,AM,,郭晓彤,飞书群,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008374,BITPOTT SOLAR LAMP,LD08424,,,,/,Home&Living,/,/,Home Improvement,Lights & Lighting,,T3,7495831763708905727,家具家装,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008375,Camp Venture Gear,LD08425,,AM招商推进,fashion自补,/,Fashion,/,/,Sports & Outdoor,/,王丹,T3,7494587317848474757,运动潮奢,shenzehong,AM,,张玲,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008376,NEEWER,LD08426,,,,/,3C,/,/,Phones & Electronics,/,,T3,7495443696105720373,3C,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7495443696105720373,7495443696105720373,,,,,,7495443696105720373,已填写,2025-04-22,1.skm,1,1,1,3129.67,T1,2023-12-13,1.skm,1,0,0,,T0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_008377,vivi-jewelry,LD08427,,,,/,Fashion,/,/,Jewelry Accessories & Derivatives,/,,T3,7494676885761591250,服饰服配,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008378,Greyford,LD08428,,,,/,Fashion,/,/,Menswear & Underwear,/,,T3,7494241292772803711,服饰服配,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008379,ARTFLAMM,LD08429,,,,/,Home&Living,/,/,Tools & Hardware,/,,T3,7495902921843181989,汽摩工具,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7495902921843181989,,,,,,7495902921843181989,已填写,,,,,,,,2025-04-21,2.hipo,1,1,1,761.30,T1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_008380,WIGCHIC Hair,LD08430,,AM招商推进,fashion自补,/,Fashion,/,/,Fashion Accessories,/,陈希,T3,7496035495325763962,育商,xuhanwen.19,AM,,郭晓彤,飞书群,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
