LD_003061,ジュエリーです,LD03095,,,,宁波奕米电子商务有限公司,3C,HIPO靶向商家,美区T5,Household Appliances,NULL,,NULL,7496278744594877309,新开国,tangwei.012,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_003062,CHERFLY JP,LD03096,,,,杭州骐煌贸易有限公司,Fashion,HIPO靶向商家,美区T4,Sports & Outdoor,Women's Tops,,NULL,7496238360617651046,育商,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,7495636002256161412,,,,,,7495636002256161412,已填写,,,,,,,,2024-11-30,2.hipo,0,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_003063,Runway7outfits,LD03097,,,,广州致简服装贸易有限公司,Fashion,HIPO靶向商家,美区T5,Womenswear & Underwear,NULL,,T0,7494586188674992910,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003064,Relife Sports JPN,LD03098,,,,杭州镇涵运动器材有限公司,Fashion,HIPO靶向商家,美区T4,Sports & Outdoor,Fitness,,NULL,7496275804883684016,新开国,tangwei.012,,,,/,/,/,,是,5-已入驻,,,,,,,7495736197531142197,7495736197531142197,,,,,,7495736197531142197,已填写,2025-04-07,2.hipo,1,1,1,15448.50,T2,2025-04-17,1.skm,1,1,1,0.00,T0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_003065,EF EcoFlow,LD03099,,,,深圳市正浩创新科技股份有限公司,Home&Living,HIPO靶向商家,美区T5,Home Improvement,NULL,,T0,7496209393751263627,新开国,chenqing.0918,,,,/,/,/,,是,5-已入驻,,,,,,,7496209655374514412,,,,,,,7496209655374514412,已填写,2025-05-30,2.hipo,0,0,0,,T0,,,,,,,,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_003066,Island Fashion,LD03100,,,,上海美湉网络科技有限公司,Fashion,HIPO靶向商家,美区T5,Womenswear & Underwear,NULL,,T0,7494938873531894666,育商,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,7494938873531894666,,,,,,7494938873531894666,已填写,,,,,,,,2023-03-04,2.hipo,0,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_003067,Msrlassn S,LD03101,,,,义乌市轲然贸易有限公司,Home&Living,HIPO靶向商家,美区T4,Textiles & Soft Furnishings,Women's Sleepwear & Loungewear,,T1,7494248850075583702,新开国,chenqing.0918,,,,/,/,/,,是,1-待触达,,,,,,,7494246742261270523,,,,,,,7494246742261270523,已填写,2025-11-10,2.hipo,1,1,1,1394.59,T1,,,,,,,,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_003068,ChicMe Shop,LD03102,,,,上海极高信息技术有限公司,Fashion,HIPO靶向商家,美区T5,Womenswear & Underwear,NULL,,T0,7494083271541097684,育商,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,7494083750136088257,,,,,,7494083750136088257,已填写,,,,,,,,2021-11-24,2.hipo,0,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_003069,Kement,LD03103,,,,爱键创新（深圳）有限公司,3C,HIPO靶向商家,美区T4,Phones & Electronics,NULL,,T0,7494927302196562219,育商,NULL,BD,赵月晨,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003070,Ecrosstory,LD03104,,,,深圳市噢特科技有限公司,Fashion,HIPO靶向商家,美区T5,Womenswear & Underwear,NULL,,T0,7494080788041533019,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
