LD_006001,PSOS,LD06043,,,,广州云玖桦网络科技有限责任公司,Home&Living,HIPO靶向商家,美区T4,Home Improvement,NULL,,T0,7496310107173259462,育商,NULL,BD,江家徵,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006002,Blissful Closet,LD06044,,,,永顺县旦拧商贸有限公司,Home&Living,HIPO靶向商家,美区T4,Toys & Hobbies,/,,#N/A,8647563040406805017,NULL,NULL,BD,江家徵,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006003,BAYSQUIRREL,LD06045,,,,海湾松鼠（中山）跨境电商有限公司,Home&Living,HIPO靶向商家,美区T4,Home Improvement,NULL,,NULL,8650211120026388177,育商,NULL,BD,江家徵,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006004,TechWorld.US,LD06046,,,,XOELECTRONIC LLC,3C,HIPO靶向商家,美区T4,Phones & Electronics,Mobile Phone Accessories,,T3,7496279169336576273,3C,huanghaoxuan.123,BD,江家徵,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006005,PowerSmartUSA,LD06047,,,,Amerisun inc,Home&Living,HIPO靶向商家,美区T4,Home Improvement,Garden Tools,,T4,7495187331350497863,家具家装,xiaoweiye,BD,江家徵,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006006,Segmart,LD06048,,,,深圳市西格玛科技电子有限公司,Fashion,HIPO靶向商家,美区T4,Sports & Outdoor,Sports & Outdoor Play,,T3,7495838823963134788,运动潮奢,wanwan.888,BD,江家徵,,/,/,/,,是,1-待触达,,,,,,,7495838823963134788,,,,,,,7495838823963134788,已填写,2025-09-11,2.hipo,1,1,1,622.97,T1,,,,,,,,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_006007,youre cool,LD06049,,AM招商推进,fashion自补,石狮市势登电子商务有限公司,Fashion,HIPO靶向商家,美区T4,Menswear & Underwear,NULL,崔媚君,T0,7494254051398026302,服饰服配,linyangqin.cyrus7,AM/BD,江家徵,罗才鑫,/,/,/,,是,5-已入驻,,,,,,,7494254051398026302,7494254051398026302,,,,,,7494254051398026302,已填写,2026-06-26,3.other,1,0,0,,T0,2026-06-12,2.hipo,1,1,1,210.96,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_006008,Spotmate,LD06050,,,,Manspot LLC,Beauty&FMCG,HIPO靶向商家,美区T4,Beauty & Personal Care,/,,#N/A,7494292515648734408,NULL,NULL,BD,江家徵,,/,/,/,,否,1-待触达,,,,,,,7496218200172825041,7496218200172825041,,,,,,7496218200172825041,已填写,2025-06-03,2.hipo,1,1,1,212478.11,T4,2025-06-23,2.hipo,1,1,1,70319.84,T3,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_006009,insta360 official,LD06052,,,,ARASHI VISION (U.S.) LLC,3C,HIPO靶向商家,美区T4,Phones & Electronics,Cameras & Photography,,T4,7496217977274731313,3C,wangzhenwei.1,BD,赵月晨,,/,/,/,,是,1-待触达,,,,,,,7494497950670620194,7494497950670620194,,,,,,7494497950670620194,已填写,2026-03-20,1.skm,1,1,1,134606.01,T4,2026-03-18,1.skm,1,0,0,,T0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_006010,Karlhome US,LD06053,,,,KARL INC,Home&Living,HIPO靶向商家,美区T4,Furniture,Indoor Furniture,,T3,7495943817158822052,家具家装,zhuweiting,BD,赵月晨,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
