LD_002741,Just Go Gear - Sports Outlets,LD02771,,,,JINGTUO E COMMERCE LIMITED,Fashion,HIPO靶向商家,美区T4,Shoes,/,,,NULL,NULL,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002742,Tewiky official,LD02772,,AM招商推进,fashion自补,ETHELRY LLC,Fashion,HIPO靶向商家,美区T4,Fashion Accessories,/,祝航宇,T3,7495819186104666929,服饰服配,liyaoyao.y,AM,,张玲,义乌欧叶,/,/,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
LD_002743,Tagry Gaming,LD02773,,,,深圳市泰戈瑞商贸有限公司,3C,HIPO靶向商家,美区T4,Phones & Electronics,Audio & Video,,T2,7495396741329619152,3C,yaoxuyiyi,,,,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002744,Cyclysio,LD02774,,AM招商推进,,深圳齐齐顺科技有限公司,Home&Living,HIPO靶向商家,美区T4,Furniture,Indoor Furniture,,T4,7495801917066087378,家具家装,cainan,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002745,Tineco-US,LD02775,,,,TINECO INTELLIGENT TECHNOLOGY LIFE USA INC,3C,HIPO靶向商家,美区T4,Household Appliances,/,,T4,7496011393815054391,3C,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,7494497289052195688,,,,,,7494497289052195688,已填写,,,,,,,,2022-01-27,1.skm,0,0,0,,T0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_002746,YANUQIA,LD02776,,,,SEG PANG INC,3C,HIPO靶向商家,美区T4,Phones & Electronics,Audio & Video,,T2,7495903775770511940,3C,wanglizhen.321,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002747,EVELLYHOOTD GLOBAL,LD02777,,,,阳江市纳力贸易有限公司,Fashion,HIPO靶向商家,美区T4,Menswear & Underwear,/,,T3,7495573529707645636,运动潮奢,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,7495896004666034400,,,,,,,7495896004666034400,已填写,2024-10-24,2.hipo,1,1,1,4761.80,T2,,,,,,,,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_002748,Camp & Chill,LD02778,,,,MSOGID INC,Fashion,HIPO靶向商家,美区T4,Sports & Outdoor,Home Appliances,,T2,7495928531879364954,运动潮奢,wanwan.888,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002749,Rengue,LD02779,,AM招商推进,,东莞锦绣云华电子商务有限公司,Beauty&FMCG,HIPO靶向商家,美区T4,Furniture,Indoor Furniture,,T3,7495737914083281773,快消生活,liushanyu.0213,AM,,俞欣洁,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002750,Aether Living Home,LD02780,,,,广汇万邦贸易（福州）有限公司,Home&Living,HIPO靶向商家,美区T4,Textiles & Soft Furnishings,NULL,,T0,7494129178983368357,日用家纺,zhangshiwei.92,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
