LD_006401,EAMTI Jewellery,LD06451,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Costume Jewelry & Accessories,樊晨,T3,7495338051186428260,服饰服配,liyaoyao.y,AM,,张玲,【UK/EU互通】EAMTI Jewellery,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006402,JEYUIN,LD06452,,AM招商推进,,/,3C,/,/,Phones & Electronics,Audio & Video,,T3,7494223082633135243,3C,kunyuanchen,AM,,胡思倩,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006403,SBEAUTI.US,LD06453,,AM招商推进,,/,Fashion,/,/,Womenswear & Underwear,Women's Underwear,孙伟杰,T3,7496180410006866022,服饰服配,zhangmeng.0408,AM,,Millie Cheng,/,/,/,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
LD_006404,SuperNova Hair Store,LD06454,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Hair Extensions & Wigs,梁震秋,T3,7495314538105113461,服饰服配,weiyue.0123,AM,,郭晓彤,/,/,/,,是,5-已入驻,,,,,,,,7496277368747493427,,,,,,,已填写,,,,,,,,2025-07-15,2.hipo,1,1,1,1230.12,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_006405,HeartyGreet,LD06455,,AM招商推进,,/,Home&Living,/,/,Home Supplies,Home Decor,,T3,7495783843168225543,日用家纺,tian,AM,,刘雨欣,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006406,XO Electronic Store,LD06456,,AM招商推进,,/,3C,/,/,Phones & Electronics,Mobile Phone Accessories,,T3,7496008067231484821,3C,kunyuanchen,AM,,胡思倩,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006407,BGMgirl Hair,LD06457,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Hair Extensions & Wigs,赵亭,T3,7495166881892305682,服饰服配,zhoujie.jessie,AM,,郭晓彤,/,/,/,,是,5-已入驻,,,,,,,7494352968748402374,,,,,,,,已填写,2026-01-16,2.hipo,1,1,1,66027.05,T3,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_006408,Recool Hair,LD06458,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Hair Extensions & Wigs,刘亚婷,T3,7495503547127007429,服饰服配,zhoujie.jessie,AM,,郭晓彤,/,/,/,,是,5-已入驻,,,,,,,,7495503547127007429,,,,,,,已填写,,,,,,,,2026-05-28,3.other,1,1,1,17723.60,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_006409,FORGIRLFOREVER,LD06459,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Hair Extensions & Wigs,赵亭,T3,7495274607635499205,服饰服配,zhoujie.jessie,AM,,郭晓彤,/,/,/,,是,5-已入驻,,,,,,,7494352968748402374,,,,,,,,已填写,2026-01-16,2.hipo,1,1,1,66027.05,T3,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_006410,YIYUK,LD06460,,AM招商推进,,/,Home&Living,/,/,Home Supplies,Home Care Supplies,,T3,7496168003031370487,运动潮奢,lishachoo,AM,,周洋,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
