LD_005571,Shapellx,LD05613,领航计划增补,,,厦门市星南天贸易有限公司,Fashion,HIPO靶向商家,美区T5,Womenswear & Underwear,/,,/,NULL,NULL,NULL,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,7496110005481540531,7496110005481540531,,,,,,7496110005481540531,已填写,2025-11-20,2.hipo,1,1,1,169670.41,T4,2025-03-07,1.skm,1,1,1,558061.53,T5,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_005572,INLYRIC,LD05614,,,,"Guangzhou Jimu Network Technology Co., Limited",Fashion,HIPO靶向商家,美区T5,Womenswear & Underwear,/,,#N/A,8648660061222902051,NULL,NULL,BD,赵月晨,,/,/,/,,否,1-待触达,,,,,,,,7496203372646861040,,,,,,7496203372646861040,已填写,,,,,,,,2026-03-10,1.skm,1,1,1,87743.28,T3,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_005573,Niccae Furniture,LD05615,必招 7 月,,,东莞市源祥家具有限公司,Home&Living,HIPO靶向商家,美区T5,Furniture,Indoor Furniture,,T4,7494539054627392178,家具家装,zhulong.zhu,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,7494306588721317013,7494306588721317013,,,,,,7494306588721317013,已填写,2025-12-16,2.hipo,1,1,1,6233.05,T2,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_005574,VEVOR Automotive Store,LD05616,,,,VEVOR STORE INC,Home&Living,HIPO靶向商家,美区T5,Tools & Hardware,Hardware,,T5,7495470957909412048,汽摩工具,duqianwen.1,,,,/,/,/,,是,1-待触达,,,,,,,,7496093778224450467,,,,,,7496093778224450467,已填写,,,,,,,,2025-03-04,1.skm,1,1,1,213.26,T1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_005575,VEVOR Garden Store,LD05617,,,,VEVOR STORE INC,Home&Living,HIPO靶向商家,美区T5,Tools & Hardware,/,,T5,7496257912646961254,NULL,NULL,BD,李泽,,/,/,/,,否,1-待触达,,,,,,,,7496093778224450467,,,,,,7496093778224450467,已填写,,,,,,,,2025-03-04,1.skm,1,1,1,213.26,T1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_005576,SHAPERX,LD05618,必招 7 月,,,SHAPERX LLC,Fashion,HIPO靶向商家,美区T5,Womenswear & Underwear,Women's Underwear,,T5,7495170073361418604,服饰服配,youwenhao.ywh,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,7496111053841074794,7496111053841074794,,,,,,7496111053841074794,已填写,2025-06-27,2.hipo,1,0,0,,T0,2025-03-07,2.hipo,1,1,1,37.37,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_005577,VEVOR Outdoor Store,LD05619,,,,YAMOON LLC,Home&Living,HIPO靶向商家,美区T5,Home Improvement,/,,T5,7496257912646961254,NULL,NULL,BD,赵月晨,,/,/,/,,否,1-待触达,,,,,,,,7496093778224450467,,,,,,7496093778224450467,已填写,,,,,,,,2025-03-04,1.skm,1,1,1,213.26,T1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_005578,NORTIV 8,LD05620,,,,福州市骏鹏鑫创意设计有限公司,Fashion,HIPO靶向商家,美区T5,Shoes,/,,T5,7496099940952410711,NULL,NULL,BD,江家徵,,/,/,/,,否,1-待触达,,,,,,,7496016124651997581,,,,,,,7496016124651997581,已填写,,1.skm,0,0,0,,T0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005579,FUSOU Furniture,LD05621,,,,QWTECH LIMITED,Home&Living,HIPO靶向商家,美区T5,Furniture,/,,T5,8647375452729220009,NULL,NULL,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,7495960049647455145,7495960049647455145,,,,,,7495960049647455145,已填写,2025-07-22,2.hipo,1,1,1,37322.19,T3,2025-04-30,1.skm,1,1,1,44486.25,T3,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_005580,Merach US,LD05622,,,,US MERACH TECHNOLOGY INC,Fashion,HIPO靶向商家,美区T5,Sports & Outdoor,/,,T5,7496114932228589701,NULL,NULL,BD,赵月晨,,/,/,/,,否,1-待触达,,,,,,,7496161812196527037,,,,,,,7496161812196527037,已填写,2025-04-29,1.skm,1,1,1,548115.26,T5,,,,,,,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
