LD_005131,FIORETTO,LD05172,,,,"Yuexin(wuxi) Apparel CO., LTD",Home&Living,HIPO靶向商家,AMZ/DTC whitelabel,Home Supplies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005132,JEKEMORYE,LD05173,,,,深圳市吉客贸易有限责任公司,3C,HIPO靶向商家,AMZ/DTC whitelabel,Household Appliances,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005133,Addtam,LD05174,,,,长沙亿通电子商务有限公司,3C,HIPO靶向商家,AMZ/DTC whitelabel,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005134,Exllena,LD05175,,,,深圳市洽溢商贸有限公司,Home&Living,HIPO靶向商家,AMZ/DTC whitelabel,Home Supplies,Drinkware,,T0,7496027865804736670,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005135,HaWare,LD05176,,,,潮州市潮安区天顺五金实业有限公司,Home&Living,HIPO靶向商家,AMZ/DTC whitelabel,Kitchenware,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005136,Gsogcax,LD05177,,,,广州雅玛舜餐饮管理有限公司,Home&Living,HIPO靶向商家,AMZ/DTC whitelabel,Textiles & Soft Furnishings,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005137,Ruikeji Direct,LD05178,,,,深圳市明锐博科技有限公司,3C,HIPO靶向商家,AMZ/DTC whitelabel,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7496152606703192328,7496152606703192328,,,,,,7496152606703192328,已填写,2025-04-16,3.other,1,0,0,0.00,T0,2025-04-28,2.hipo,1,1,1,266.77,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_005138,FRIUSATE,LD05179,,,,/,Fashion,HIPO靶向商家,AMZ/DTC whitelabel,Sports & Outdoor,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005139,Robosen,LD05180,,,,/,Home&Living,HIPO靶向商家,AMZ/DTC whitelabel,Toys & Hobbies,NULL,,T0,8646942780583809580,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_005140,ISBEAUSOLS,LD05181,,,,衡水磊妙商贸有限公司,Beauty&FMCG,HIPO靶向商家,AMZ/DTC whitelabel,Beauty & Personal Care,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
