LD_002691,PRI Beauty,LD02719,,,,D One Global INC.,Beauty&FMCG,HIPO靶向商家,美区T4,Beauty & Personal Care,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002692,Furifast us,LD02720,,,,QIDELONG TECHNOLOGY LLC,3C,HIPO靶向商家,美区T4,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7496101188091611657,7496101188091611657,,,,,,7496101188091611657,已填写,2025-04-23,2.hipo,1,0,0,,T0,2025-02-28,2.hipo,1,1,1,45536.50,T3,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002693,SUNSHINENATURALS,LD02721,,,,"HK Yusen International Trading Co., Limited",Home&Living,HIPO靶向商家,美区T4,Toys & Hobbies,NULL,,T0,7496238787143699227,快消生活,wangzhen.chris,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002694,AIR U,LD02722,,,,深圳升一科技有限公司,Home&Living,HIPO靶向商家,美区T4,Home Supplies,/,,T4,7495498850967717994,日用家纺,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7495498850967717994,,,,,,7495498850967717994,已填写,,,,,,,,2024-03-11,2.hipo,0,0,0,,T0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_002695,Fashion Man cc,LD02723,,,,东莞市森雅丽服饰有限公司,Fashion,HIPO靶向商家,美区T4,Menswear & Underwear,NULL,,T0,7496169074967218272,服饰服配,xuli.henk,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002696,ILLIYOON US,LD02724,,,,AMOREPACIFIC CORPORATION,Beauty&FMCG,HIPO靶向商家,美区T4,Beauty & Personal Care,Skincare,,T4,7495971491988146527,NULL,NULL,BD,江家徵,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002697,Guanghong Shop,LD02725,,,,青岛广宏德贸易有限公司,Home&Living,HIPO靶向商家,美区T4,Home Supplies,/,,T3,7496199919092009379,日用家纺,NULL,,,,/,/,/,,是,6-拒绝入驻,,,,,,,,7495568252568897895,,,,,,7495568252568897895,已填写,,,,,,,,2024-05-14,2.hipo,0,0,0,,T0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_002698,Kuaiku,LD02726,,AM招商推进,fashion自补,福州快酷黑电子商务有限公司,Fashion,HIPO靶向商家,美区T4,Shoes,Women's Shoes,祝航宇,T3,7495977357745687211,运动潮奢,shenzehong,AM/BD,夏春雨,张玲,待拉群,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002699,Bodyrefresh,LD02727,,,,Hong Kong Phoenix Grand Trading Limited,Beauty&FMCG,HIPO靶向商家,美区T4,Beauty & Personal Care,Bath & Body Care,,T2,7496201380059252822,快消生活,liuburong.emma,BD,赵月晨,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002700,Chic Nook,LD02728,,AM招商推进,fashion自补,HONG KONG MEISHU LIMITED,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,/,邱玺,T3,7496128456617003882,服饰服配,cicigao,AM,,谢冰沁Bibi,入驻UK 被清退,/,/,,是,5-已入驻,,,,,,,7494694122799138357,,,,,,,,已填写,2026-06-05,3.other,0,0,0,,T0,,,,,,,,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
