LD_000261,aiyaplay,LD00261,,,,"宁波傲森电子商务有限公司 (Ningbo Aosom E-commerce Co., Ltd.)",Home&Living,战略重点商家,A. 知名品牌｜Recognized Brands,Toys & Hobbies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000262,sunshine smile,LD00262,,,,深圳市吾谓科技有限公司,Beauty&FMCG,战略重点商家,A. 知名品牌｜Recognized Brands,Beauty & Personal Care,/,,,NULL,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_000263,hychika better tools for better life,LD00263,,,,"深圳市汉琪卡科技有限公司 (Shenzhen Hanqika Technology Co., Ltd.)",Home&Living,战略重点商家,A. 知名品牌｜Recognized Brands,Tools & Hardware,/,,,NULL,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7496144953188780327,,,,,,,7496144953188780327,已填写,2025-04-10,1.skm,1,1,1,2276.87,T1,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_000264,outdoor ventures,LD00264,,,,福建省尚飞制衣有限公司,Fashion,战略重点商家,A. 知名品牌｜Recognized Brands,Sports & Outdoor,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000265,anyson,LD00265,,,,宜昌巩节商贸有限公司,Fashion,战略重点商家,A. 知名品牌｜Recognized Brands,Menswear & Underwear,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000266,dewinner,LD00266,,,,OÜ Skinbox,Home&Living,战略重点商家,A. 知名品牌｜Recognized Brands,Tools & Hardware,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7494654952171866046,,,,,,,7494654952171866046,已填写,2026-05-18,3.other,1,1,1,320205.65,T5,,,,,,,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_000267,quarkzman,LD00267,,,,深圳市富洁奥电子商务有限公司,Home&Living,战略重点商家,A. 知名品牌｜Recognized Brands,Home Supplies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000268,carpuride,LD00268,,,,深圳市路拓科技有限公司,Home&Living,战略重点商家,A. 知名品牌｜Recognized Brands,Automotive & Motorcycle,Car Electronics,,T0,7495761413398038678,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7494690727967163766,,,,,,7494690727967163766,已填写,,,,,,,,2026-06-04,3.other,1,0,0,,T0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_000269,cobizi,LD00269,,,,深圳市丹潼电子商务有限公司,Fashion,战略重点商家,A. 知名品牌｜Recognized Brands,Sports & Outdoor,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000270,sportneer,LD00270,,,,"深圳市千岸科技有限公司 (Shenzhen Thousandshores Technology Co., Ltd.)",Fashion,战略重点商家,A. 知名品牌｜Recognized Brands,Sports & Outdoor,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
