LD_001021,romwe,LD01022,,,,/,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Womenswear & Underwear,/,,,NULL,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_001022,nord,LD01023,,,,/,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Toys & Hobbies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001023,k&f concept,LD01024,,AM招商推进,,"深圳市卓尔摄影器材有限公司 (Shenzhen Zhuoer Photograph Equipment Co., Ltd.)",3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Phones & Electronics,Cameras & Photography,,T4,7495466670338967996,3C,zhuxiaoyi.suki,AM,,文思琪,美区am反馈此前已建联拉群,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001024,born pretty,LD01025,,,,武汉市楚美涵商贸有限公司,Beauty&FMCG,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Beauty & Personal Care,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001025,wet n wild,LD01026,,,,/,Beauty&FMCG,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Beauty & Personal Care,NULL,,T0,7495355217778936364,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001026,gelike ec,LD01027,,,,广州妍熙化妆品有限公司,Beauty&FMCG,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Beauty & Personal Care,/,,,NULL,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7494374609753769863,,,,,,,7494374609753769863,已填写,2026-01-20,1.skm,1,0,0,,T0,,,,,,,,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_001027,runcati,LD01028,,AM招商推进,fashion自补,/,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Menswear & Underwear,/,王蓝婧,T4,7494111109736400002,服饰服配,tongjing.1019,AM,,罗才鑫,子不语集团,/,/,,是,5-已入驻,,,,,,,7494707148828476448,,,,,,,7494707148828476448,已填写,2026-06-11,3.other,1,0,0,,T0,,,,,,,,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_001028,Moresoo,LD01029,,,,/,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Fashion Accessories,/,,,NULL,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7496103865240750950,7496103865240750950,,,,,,7496103865240750950,已填写,2026-03-20,1.skm,1,1,1,402.91,T1,2025-03-12,1.skm,1,1,1,285056.52,T4,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001029,Cupshe,LD01030,,,,/,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Sports & Outdoor,/,,#N/A,7496026622778444669,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7495304794624723672,7495304794624723672,,,,,,7495304794624723672,已填写,2025-12-16,1.skm,1,1,1,16522.39,T2,2025-11-26,2.hipo,1,1,1,43854.04,T3,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001030,Cicy Bell,LD01031,必招 7 月,,,/,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,NULL,NULL,,T0,7494654621354591391,服饰服配,zhuyouping,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,7494363395427435647,7494363395427435647,,,,,,7494363395427435647,已填写,2026-01-14,2.hipo,1,0,0,,T0,,,,,,,,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
