LD_003451,Lemnoi Direct,LD03491,,,,深圳市一颗柠檬电子商务有限公司,3C,HIPO靶向商家,AMZ Retailer,Computers & Office Equipment,NULL,,T0,8648732448711940631,育商,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,7494491683734652439,,,,,,,7494491683734652439,已填写,2026-03-11,3.other,1,1,1,3307.80,T1,,,,,,,,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_003452,EU-YAN,LD03492,,,,深圳银奥诺科技有限公司,Beauty&FMCG,HIPO靶向商家,AMZ Retailer,Health,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003453,zhu hai mo xin mao yi you xian gong si,LD03493,,,,珠海墨鑫贸易有限公司,3C,HIPO靶向商家,AMZ Retailer,Computers & Office Equipment,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003454,duschhaus2012,LD03494,,,,AICA Sanitär GmbH,Home&Living,HIPO靶向商家,AMZ Retailer,Home Improvement,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003455,occasiond,LD03495,,,,武汉云霓电子科技有限公司,Home&Living,HIPO靶向商家,AMZ Retailer,Automotive & Motorcycle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003456,MAGT-EU,LD03496,,,,武汉斜倚薰笼电子商务有限公司,Fashion,HIPO靶向商家,AMZ Retailer,Sports & Outdoor,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003457,Solelawn,LD03497,,,,桐乡市永桂电子科技有限公司,Home&Living,HIPO靶向商家,AMZ Retailer,Home Improvement,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003458,BIDEN WATCHES,LD03498,,,,广州聚火贸易有限公司,Fashion,HIPO靶向商家,AMZ Retailer,Fashion Accessories,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003459,DERUNRUN,LD03499,,,,深圳市德润润科技有限公司,3C,HIPO靶向商家,AMZ Retailer,Computers & Office Equipment,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003460,Conxtrue,LD03500,,,,深圳市南凤凰科技有限公司,3C,HIPO靶向商家,AMZ Retailer,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
