LD_002611,ROAMAN,LD02639,,,,GLOBAL INSIGHT LIMITED,Home&Living,HIPO靶向商家,美区T4,Household Appliances,Home Appliances,,T2,7495757170133076341,家具家装,bicongyu,,,,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002612,FantiYa Home,LD02640,,,,深圳市岸芷科技有限公司,Home&Living,HIPO靶向商家,美区T4,Furniture,/,,,NULL,NULL,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002613,Umitec,LD02641,,,,RECIDO POWER INC.,Home&Living,HIPO靶向商家,美区T4,Home Supplies,/,,#N/A,7496321430689188225,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,7496321430689188225,,,,,,7496321430689188225,已填写,,,,,,,,2025-08-12,2.hipo,1,1,1,23800.99,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002614,Wall Decor Professor,LD02642,,,,仙游县若正贸易有限公司,Home&Living,HIPO靶向商家,美区T4,Home Supplies,Home Decor,,T2,7496298845993339802,日用家纺,gongxun.chandler,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002615,Aoeei Ebike,LD02643,,,,深圳企之家科技有限公司,Fashion,HIPO靶向商家,美区T4,Sports & Outdoor,/,,T3,7496282676440107502,运动潮奢,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7496282676440107502,,,,,,7496282676440107502,已填写,,,,,,,,2026-01-30,2.hipo,1,0,0,,T0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_002616,TBoomBoxk,LD02644,,,,郑州泽盈网络科技有限公司,3C,HIPO靶向商家,美区T4,Phones & Electronics,/,,#N/A,7496149351977289891,NULL,NULL,BD,夏春雨,,/,/,/,,是,5-已入驻,,,,,,,7494494897319413322,,,,,,,7494494897319413322,已填写,2026-03-13,2.hipo,1,1,1,1529.62,T1,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002617,TOPSKY US,LD02645,,AM招商推进,,TOPSKY CORPORATION,Home&Living,HIPO靶向商家,美区T4,Home Improvement,Lights & Lighting,,T3,7495358699414522431,家具家装,wuqifeng,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002618,evoloop-Home,LD02646,,AM招商推进,,"Homeart (HK) Electric MFG CO., Limited",3C,HIPO靶向商家,美区T4,Household Appliances,Kitchen Appliances,,T3,7495864334406944989,3C,panlin.888,AM,,郑羽伶,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002619,VUB,LD02647,,,,湖南卓鑫电子商务有限公司,3C,HIPO靶向商家,美区T4,Phones & Electronics,/,,T3,7495805872847554970,3C,NULL,,,,/,/,/,,是,3-商家有意愿,,,,,,,7494089209012913346,,,,,,,7494089209012913346,已填写,2025-08-14,2.hipo,1,1,1,91398.27,T3,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002620,QPAU,LD02648,,AM招商推进,,香港泰京雲實業有限公司,Beauty&FMCG,HIPO靶向商家,美区T4,Toys & Hobbies,Sports & Outdoor Play,,T3,7495998976704416760,快消生活,wangshu.jasmine,AM,,欧阳嘉桦,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
