LD_005781,Luxe Cosmetics Shop,LD05823,,,,尤溪布莱恩特贸易有限公司,Beauty&FMCG,HIPO靶向商家,美区T4,Beauty & Personal Care,/,,T3,7496248251301529680,快消生活,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7494304304793683600,,,,,,,7494304304793683600,已填写,2025-12-13,2.hipo,1,1,1,150.93,T1,,,,,,,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_005782,Heapets Store,LD05824,,AM招商推进,,DIY DEPOT INC,3C,HIPO靶向商家,美区T4,Pet Supplies,Dog & Cat Accessories,,T3,7495354026775578966,3C,patonlam,AM,,张莞清,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005783,HJST Mens clothing,LD05825,,,,石狮市海骏斯途服饰有限公司,Fashion,HIPO靶向商家,美区T4,Menswear & Underwear,NULL,,T0,8647766322997598446,新开国,minghuicheng,BD,赵月晨,,/,/,/,,是,1-待触达,,,,,,,7495978832691693806,7495978832691693806,,,,,,7495978832691693806,已填写,2025-10-13,2.hipo,1,1,0,0.00,T0,2025-10-12,2.hipo,1,1,0,0.00,T0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
LD_005784,TINASHE,LD05826,,AM招商推进,,WOJIN TRADING LIMITED,Fashion,HIPO靶向商家,美区T4,Fashion Accessories,Hair Extensions & Wigs,刘亚婷,T4,7495380986956515595,服饰服配,zhoujie.jessie,AM,,郭晓彤,/,/,/,,是,5-已入驻,,,,,,,,7494379345843422649,,,,,,,已填写,,,,,,,,2026-01-23,2.hipo,1,1,1,3538.36,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_005785,Global Gentleman Cabin,LD05827,,,,泉州市双世凯帝贸易有限公司,Fashion,HIPO靶向商家,美区T4,Menswear & Underwear,Men's Bottoms,,T2,7494165919788926806,服饰服配,shenxueyan,BD,赵月晨,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005786,PETAl LIFE,LD05828,,AM招商推进,,广州南沙区逐斐网络科技有限公司,Home&Living,HIPO靶向商家,美区T4,Sports & Outdoor,Water Sports,,T4,7496251758899989027,日用家纺,tian,AM,,刘雨欣,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005787,YoungSee Hair,LD05829,,,,威海市雅森工艺品有限公司,Fashion,HIPO靶向商家,美区T4,Fashion Accessories,Hair Extensions & Wigs,,T4,7495809333272611550,服饰服配,weiyue.0123,,,,/,/,/,,是,1-待触达,,,,,,,7494165422298465995,,,,,,,7494165422298465995,已填写,2025-09-23,2.hipo,1,1,1,,T0,,,,,,,,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_005788,LITTLE TREE,LD05830,,,,深圳市独树一帜互联网有限公司,Home&Living,HIPO靶向商家,美区T4,Furniture,/,,#N/A,7496006263948740700,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005789,TJi Clothing,LD05831,,,,石狮市幻量风尚服饰有限公司,Fashion,HIPO靶向商家,美区T4,Menswear & Underwear,Men's Bottoms,,T0,8647826233372547113,新开国,hardy.123,BD,江家徵,,/,/,/,,是,1-待触达,,,,,,,7494122671774204969,7494122671774204969,,,,,,7494122671774204969,已填写,2025-10-23,2.hipo,1,1,1,26.31,T1,2025-10-23,2.hipo,1,1,1,28645.59,T2,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_005790,CICIDC JEWELRY,LD05832,必招 7 月,AM招商推进,fashion自补,金华市冠邦电子商务有限公司,Fashion,HIPO靶向商家,美区T4,Jewelry Accessories & Derivatives,Jade,卢维仰,T4,7495295325882387353,运动潮奢,yanbailu,AM/BD,李京达,郭晓彤,飞书群,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
