LD_001561,LNINI.VN,LD01565,,,,深圳市无咎创投有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001562,WeeKit7 Nature,LD01566,,,,深圳市新安特创新科技有限责任公司成都分公司,Home&Living,HIPO靶向商家,CNOB,"Mom & Babies, Health",/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001563,ATC Healthcare Online Store,LD01567,,,,深圳市迅租商业管理有限公司,Home&Living,HIPO靶向商家,CNOB,"Mom & Babies, Health",/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001564,ClipChic Nails Shop,LD01568,,,,深圳市钟兴达科技有限公司,Home&Living,HIPO靶向商家,CNOB,Home & Care,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001565,Naturenewborn,LD01569,,,,朝阳区芳宣百货店（个体工商户）,Beauty&FMCG,HIPO靶向商家,CNOB,Health & Elevated Home,Nutrition & Wellness,,T2,7496053288544537129,快消生活,zhangguangxin.dennis,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001566,SAWASDEE RETAIL,LD01570,,,,随州市曾都区淳鹏百货店(个体工商户)-CNOB,Beauty&FMCG,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001567,MIAZYA BEAUTY,LD01571,,AM招商推进,,通山县员晟庆贸易有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,Beauty & Personal Care,Skincare,,T3,7495828778122054461,快消生活,wanghuarong.925,AM,,欧阳嘉桦,/,/,/,,是,5-已入驻,,,,,,,,7495943880433306187,,,,,,,已填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_001568,Yyanst Health Supplements,LD01572,,,,佛山吉米跨境电商有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001569,CrownCare,LD01573,,,,香港攀逹科技有限公司,Home&Living,HIPO靶向商家,CNOB,Home & Care,NULL,,T0,7495675594834741614,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001570,Nusamunch.,LD01574,,,,西咸新区空港新城鑫玉福百货店(个体工商户),Beauty&FMCG,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
