LD_007551,Auto Pioneer,LD07601,,AM招商推进,,/,Home&Living,/,/,Furniture,Indoor Furniture,,T3,7494467879783400734,家具家装,wangyizhi.215,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007552,Homsion,LD07602,,AM招商推进,,/,Home&Living,/,/,Furniture,Indoor Furniture,,T3,7494582303562040842,家具家装,xiaoweiye,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007553,Daily Active House,LD07603,,AM招商推进,,/,Fashion,/,/,Sports & Outdoor,Sport & Outdoor Clothing,金惠芷,T3,7494575924707231174,运动潮奢,shenzehong,AM,,张玲,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007554,MJG Furniture,LD07604,,AM招商推进,,/,Home&Living,/,/,Furniture,Indoor Furniture,,T4,7494582692166927676,家具家装,wuqifeng,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007555,CoffeeTCG,LD07605,,AM招商推进,,/,Home&Living,/,/,Collectibles,Trading Cards & Accessories,,T3,7494478208397181992,运动潮奢,hsinyi.7,AM,,周洋,/,/,/,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
LD_007556,QQBAODAN,LD07606,,AM招商推进,,/,Beauty&FMCG,/,/,Toys & Hobbies,Electric & Remote Control Toys,,T3,7494486411524146813,快消生活,wangzhen.chris,AM,,欧阳嘉桦,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007557,UBFEN STORE,LD07607,,AM招商推进,,/,Fashion,/,/,Shoes,Women's Shoes,,T3,7494288716558534221,运动潮奢,zhaomin66,AM,,张玲,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007558,XGZY,LD07608,,AM招商推进,,/,Fashion,/,/,Menswear & Underwear,Men's Bottoms,彭之茂,T3,7494516807787054284,服饰服配,linyangqin.cyrus7,AM,,罗才鑫,/,/,/,,是,5-已入驻,,,,,,,,7494516807787054284,,,,,,,已填写,,,,,,,,2026-06-26,2.hipo,1,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_007559,CZFC shop,LD07609,,AM招商推进,,/,Fashion,/,/,Menswear & Underwear,Men's Bottoms,,T3,7496254948472490096,服饰服配,linyangqin.cyrus7,AM,,罗才鑫,/,/,/,,是,5-已入驻,,,,,,,,7496254948472490096,,,,,,,已填写,,,,,,,,2026-07-08,2.hipo,1,1,,429.80,T1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0
LD_007560,ZTX brand store,LD07610,,AM招商推进,,/,Fashion,/,/,Menswear & Underwear,Men's Bottoms,,T3,7494517001781478834,服饰服配,shenxueyan,AM,,罗才鑫,/,/,/,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
