LD_002921,DS Quality Merchandise,LD02953,,,,义乌市舵升电子商务有限公司,Beauty&FMCG,HIPO靶向商家,美区T4,Beauty & Personal Care,NULL,,NULL,7496230617773148263,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002922,KETTRA 8,LD02954,,,,莆田市荔园巨投电子商务有限公司,Home&Living,HIPO靶向商家,美区T5,Textiles & Soft Furnishings,NULL,,T0,7494548932660594798,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002923,LYNNTHREE Studio,LD02955,,,,阳江市易淘贸易有限公司,Fashion,HIPO靶向商家,美区T5,Shoes,NULL,,T0,7494743074835630142,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002924,niumoking,LD02956,,,,星石（深圳）品牌管理有限公司,3C,HIPO靶向商家,美区T5,Household Appliances,NULL,,T0,7494902612738017925,育商,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002925,Cowsar Appliance JP,LD02957,,,,深圳市贝来砾电器有限公司,3C,HIPO靶向商家,美区T5,Household Appliances,Kitchen Appliances,,NULL,7495797062584994407,新开国,lujun.39,,,,/,/,/,,是,5-已入驻,,,,,,,,7496099023538587824,,,,,,7496099023538587824,已填写,,,,,,,,2025-02-25,2.hipo,1,1,1,135665.41,T4,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002926,Messi Beauty,LD02958,,,,石家庄美思教育科技有限公司,3C,HIPO靶向商家,美区T4,Household Appliances,NULL,,T0,7496100134103845238,新开国,minghuicheng,,,,/,/,/,,是,5-已入驻,,,,,,,,7496100134103845238,,,,,,7496100134103845238,已填写,,,,,,,,2025-02-25,2.hipo,0,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_002927,Potaroma-Pets,LD02959,,,,上海荃莱科技有限公司,Home&Living,HIPO靶向商家,美区T4,Pet Supplies,Dog & Cat Accessories,,T0,7496284302631536745,新开国,minghuicheng,,,,/,/,/,,是,5-已入驻,,,,,,,,7496284302631536745,,,,,,7496284302631536745,已填写,,,,,,,,2025-07-22,2.hipo,1,1,1,100.86,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002928,YANGWEN,LD02960,,,,莆田市阳纹贸易有限公司,Home&Living,HIPO靶向商家,美区T5,Textiles & Soft Furnishings,NULL,,T0,7494853541163076230,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002929,OQQboutique,LD02961,,,,杭州踏搏电子商务有限公司,Fashion,HIPO靶向商家,美区T5,Womenswear & Underwear,Women's Bottoms,,T1,7496103533094669219,新开国,minghuicheng,,,,/,/,/,,是,5-已入驻,,,,,,,,7496103533094669219,,,,,,7496103533094669219,已填写,,,,,,,,2025-03-04,2.hipo,1,1,1,0.00,T0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002930,OYS SPORTS,LD02962,,,,杭州踏搏电子商务有限公司,Fashion,HIPO靶向商家,美区T5,Womenswear & Underwear,NULL,,T0,7494083500745328441,育商,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
