LD_002391,masontex-8,LD02408,,,,东莞鼎骑运动用品有限公司,Home&Living,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002392,NICEIP,LD02409,,,,东莞市嘉选贸易有限公司,Home&Living,HIPO靶向商家,CNOB,Personal Care and Lifestyle,/,,#N/A,7495997125350427417,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7495806653758736695,7495806653758736695,,,,,,7495806653758736695,已填写,2025-03-18,2.hipo,0,0,0,,T0,2025-03-20,3.other,0,0,0,,T0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_002393,Petclear Store. TH Local,LD02410,,,,俏贝丽,Home&Living,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,BD,夏春雨,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002394,OVIOS OFFICIAL,LD02411,,,,佛山斯莱克家具有限公司,Home&Living,HIPO靶向商家,CNOB,"Home, Luxury Resale & Collectibles",/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002395,HomeEase Select,LD02412,,,,广州安亿网络技术有限责任公司,Home&Living,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,BD,江家徵,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002396,HomeOfficeHaven,LD02413,,,,广州皓臻贸易有限公司,Home&Living,HIPO靶向商家,CNOB,"Home, Luxury Resale & Collectibles",/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002397,Just Try Pet US,LD02414,,AM招商推进,,广州嘉传宠物用品有限公司-CNOB,Beauty&FMCG,HIPO靶向商家,CNOB,Pet Supplies,Dog & Cat Food,,T3,7495894812005861951,快消生活,haoyemeng.ian,AM,,陈杏妹,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002398,Laugend,LD02415,,,,广州卖它一亿台科技有限公司,Home&Living,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002399,Wonderful U1,LD02416,,,,广州斯炫贸易有限公司,Home&Living,HIPO靶向商家,CNOB,Personal Care and Lifestyle,Sports & Outdoor Play,,T1,7494105866224698521,快消生活,wangshu.jasmine,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002400,Forest Baby Toy,LD02417,,,,广州松锄商贸有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,Personal Care and Lifestyle,Sports & Outdoor Play,,T2,7496287979924851334,快消生活,wangshu.jasmine,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
