LD_007301,KINGLAMAN,LD07351,,AM招商推进,,/,Fashion,/,/,Sports & Outdoor,Sport & Outdoor Clothing,黄嘉伟,T3,7494327976314635345,运动潮奢,jianglin.jessica,AM,,张玲,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007302,XIANGTA,LD07352,,AM招商推进,,/,Home&Living,/,/,Automotive & Motorcycle,Car Interior Accessories,,T3,7496261712177826746,汽摩工具,xuebaoping,AM,,王妙辰,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007303,Youxi luxury store,LD07353,,AM招商推进,,/,Fashion,/,/,Pre-Owned,Pre-Loved Luggage & Bags,,T3,7494391028597557077,运动潮奢,tangmengze,AM,,张玲,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007304,Diivoo Smart,LD07354,,AM招商推进,,/,Home&Living,/,/,Home Improvement,Garden Supplies,,T3,7496101217146080140,家具家装,bicongyu,AM,,韩希雯,/,S,/,,是,5-已入驻,,,,,,,,7494126819459565128,,,,,,,已填写,,,,,,,,2025-09-02,3.other,1,1,1,756.97,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_007305,JOOIEE Nu,LD07355,,AM招商推进,,/,Beauty&FMCG,/,/,Health,Nutrition & Wellness,,T3,7494254604830737948,快消生活,qiulei.0117,AM,,俞欣洁,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007306,CENTRAL553,LD07356,,AM招商推进,,/,3C,/,/,Phones & Electronics,Audio & Video,,T3,7494226282877322718,3C,wanglizhen.321,AM,,文思琪,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007307,Sleephia Home,LD07357,,AM招商推进,,/,Home&Living,/,/,Furniture,Indoor Furniture,,T3,7494326053887575414,家具家装,zhulong.zhu,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007308,Bling Queen,LD07358,,AM招商推进,,/,3C,/,/,Phones & Electronics,Universal Accessories,,T3,7496120892590295864,3C,zhangtingting.2020,AM,,郑羽伶,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007309,Luxiq Tee,LD07359,,AM招商推进,,/,Fashion,/,/,Womenswear & Underwear,Women's Tops,,T3,7494237924526687915,服饰服配,zhangmeng.0408,AM,,张玲,星熠时代,/,/,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
LD_007310,Inderal Clothing,LD07360,,AM招商推进,,/,Fashion,/,/,Womenswear & Underwear,Women's Dresses,,T3,7496154679435627231,服饰服配,zhuyouping,AM,,Millie Cheng,待美区更换主体,/,/,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
