LD_000951,dibo,LD00952,,,,/,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Shoes,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000952,hollyview,LD00953,,,,深圳市昊一源科技有限公司,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000953,ameela,LD00954,,,,SIA Duh Net,Beauty&FMCG,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Beauty & Personal Care,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000954,ecooe,LD00955,,,,"深圳市贝林克科技有限公司 (Shenzhen Blink Technology Co., Ltd.)",Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Home Supplies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000955,podofo,LD00956,,AM招商推进,,"深圳市车普升科技有限公司 (Shenzhen Chepusheng Technology Co., Ltd.)",Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Automotive & Motorcycle,Car Electronics,,T3,7495140190647061306,汽摩工具,shenrongfeng,AM,,王妙辰,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000956,jayo,LD00957,,,,珠海市雄赳赳科技有限公司,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Computers & Office Equipment,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000957,atomstack,LD00958,,,,"深圳市原子叠科技有限公司 (Shenzhen Atomstack Technologies Co., Ltd.)",Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Tools & Hardware,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000958,edishine,LD00959,,,,"郑州德问威电子科技有限公司 (Zhengzhou Dewenwils Electronic Technology Co., Ltd.)",Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Home Improvement,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000959,happrun,LD00960,,,,深圳市聚鸿晟创新科技有限公司,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000960,ashfly,LD00961,,,,佛山市聚点科技有限公司,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
