LD_001901,KTC Official,LD01911,,AM招商推进,,深圳市康冠科技股份有限公司-CNOB,3C,HIPO靶向商家,CNOB,Computers & Office Equipment,Desktop & Laptop Components,,T4,7495969801671183089,3C,huanghaoxuan.123,AM,,文思琪,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001902,PGYTECH,LD01912,,,,苏州循路户外装备有限公司,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Cameras & Photography,,T2,7495571989380958279,3C,zhuxiaoyi.suki,BD,赵月晨,,/,/,/,,是,2-已触达/沟通中,,,,,,,7495571989380958279,,,,,,,7495571989380958279,已填写,2026-01-21,1.skm,1,1,1,2594.64,T1,,,,,,,,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_001903,tapo.us,LD01913,,,,郑州闪量出海科技有限公司,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",/,,T3,7496272165327243888,3C,NULL,,,,/,/,/,,是,3-商家有意愿,,,,,,,7494201220941580284,,,,,,,7494201220941580284,已填写,2025-10-22,2.hipo,0,0,0,0.00,T0,,,,,,,,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_001904,FUNCAT-Global,LD01914,,AM招商推进,,funcat,3C,HIPO靶向商家,CNOB,Phones & Electronics,Mobile Phone Accessories,,T3,7495571557543021291,3C,wangzhenwei.1,AM,,胡思倩,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001905,Osawalla,LD01915,,,,北京世纪京泰源科技发展有限公司,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Smart & Wearable Devices,,T3,7495896824429972393,3C,yaoxuyiyi,BD,赵月晨,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001906,codcoel12,LD01916,,,,佛山市舜海货运代理有限公司,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",/,,,NULL,NULL,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001907,Young Zoom,LD01917,,,,佛山市微易众联科技有限公司,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Audio & Video,,T1,7496223429527242935,育商,NULL,BD,赵月晨,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001908,FORLIFA,LD01918,,,,芙丽发,Fashion,HIPO靶向商家,CNOB,Personal Care and Lifestyle,NULL,,NULL,8656784909695292126,育商,xumin2021,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001909,ZTOZ-US,LD01919,,,,广州音谷网络科技有限公司,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",NULL,,NULL,8658531485886874980,育商,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,7496200047250999314,,,,,,7496200047250999314,已填写,,,,,,,,2025-06-04,3.other,1,1,1,93610.87,T3,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_001910,acer gadget,LD01920,,,,海智讯,Fashion,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
