LD_002371,Garvee Commercial,LD02388,,,,烟台图海信息科技有限公司,Home&Living,HIPO靶向商家,CNOB,"Home, Luxury Resale & Collectibles",/,,T4,7495172524773902467,家具家装,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7496158853388077581,7496158853388077581,,,,,,7496158853388077581,已填写,2025-04-23,1.skm,1,1,1,40726.48,T3,2025-07-09,2.hipo,0,0,0,0.00,T0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_002372,Nifogo,LD02389,,,,义乌市板凳哥工艺品有限公司,Home&Living,HIPO靶向商家,CNOB,Personal Care and Lifestyle,/,,T3,7495404765439101870,日用家纺,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7496104541146745744,7496104541146745744,,,,,,7496104541146745744,已填写,2025-04-02,2.hipo,1,1,1,1499.88,T1,2025-03-04,3.other,0,0,0,0.00,T0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_002373,Sidagar,LD02390,,,,浙江厨享家居用品有限公司,Home&Living,HIPO靶向商家,CNOB,Personal Care and Lifestyle,Drinkware,,T1,7495868497455123064,日用家纺,chenyufei.0628,,,,/,/,/,,是,1-待触达,,,,,,,,7494104827872380553,,,,,,7494104827872380553,已填写,,,,,,,,2025-08-25,2.hipo,1,0,0,,T0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_002374,Geoorood pet shop,LD02391,必招 7 月,,,Geoorood（聚合）,Home&Living,HIPO靶向商家,CNOB,Pet Supplies,Dog & Cat Grooming,,T3,7496094795804806052,快消生活,wanghongbo,BD,江家徵,,老板 - 唐彪,@唐彪,/,,是,5-已入驻,,,,,,,7494587046938379798,7494587046938379798,,,,,,7494587046938379798,已填写,,,,,,,,2026-05-08,3.other,1,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_002375,HICC Pet US,LD02392,,,,HICC TECH LIMITED,Beauty&FMCG,HIPO靶向商家,CNOB,Personal Care and Lifestyle,/,,T45,7495805591973104000,快消生活,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7495805591973104000,7495805591973104000,,,,,,7495805591973104000,已填写,2026-01-27,2.hipo,1,1,1,,T0,2026-01-27,2.hipo,1,1,1,4929.12,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002376,Pero Indonesia,LD02393,,,,HONG KONG NAEUAA TRADING CO.， LIMITED,Home&Living,HIPO靶向商家,CNOB,Lifestyle 2,/,,,NULL,NULL,NULL,BD,李泽,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002377,Chadly bedding,LD02394,,,,Hong Kong Omi Limited-CNOB,Home&Living,HIPO靶向商家,CNOB,"Home, Luxury Resale & Collectibles",Bedding and Linens,,T3,7494191040213320854,日用家纺,johanna.jiao,BD,李泽,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002378,TAYACICY,LD02395,,,,"HONGKONG ZHIHUI TRADE INDUSTRY CO., LIMITED",Home&Living,HIPO靶向商家,CNOB,Personal Care and Lifestyle,Dog & Cat Litter,,T1,7494158993528620876,快消生活,wanghongbo,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002379,OHSOME Homeliving,LD02396,,,,KKV,Beauty&FMCG,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002380,MontVoo Rugs,LD02397,,AM招商推进,,Montvoo rugs（聚合）,Home&Living,HIPO靶向商家,CNOB,Textiles & Soft Furnishings,Household Textiles,,T3,7495180978239211693,日用家纺,zhongjie.ma,AM,,刘雨欣,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
