LD_000311,Yaber,LD00311,,,,深圳谱程未来科技有限公司,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Phones & Electronics,Audio & Video,,T0,7495847680243435989,3C,patonlam,BD,叶佳智,,/,/,/,,是,4-入驻中,,,,,,,7494570602801301371,,,,,,,7494570602801301371,已填写,2026-04-09,1.skm,1,1,1,1658.71,T1,,,,,,,,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0
LD_000312,insta360,LD00312,,,,/,3C,战略重点商家,A. 知名品牌｜Recognized Brands,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7494497950670620194,7494497950670620194,,,,,,7494497950670620194,已填写,2026-03-20,1.skm,1,1,1,134606.01,T4,2026-03-18,1.skm,1,0,0,,T0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_000313,lulia,LD00313,,,,深圳市美达宏大科技有限公司,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Luggage & Bags,/,,,NULL,NULL,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000314,horow,LD00314,,,,湖南希箭智能家居有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Home Improvement,/,,,NULL,NULL,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000315,fjbottle,LD00315,,,,浙江飞剑工贸有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Home Supplies,/,,,NULL,NULL,NULL,,,,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000316,homefitnesscode,LD00316,,,,深圳市居家健身科技有限公司（推测）,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Sports & Outdoor,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000317,newbealer,LD00317,,,,深圳市新比莱尔科技有限公司（推测）,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Household Appliances,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000318,crz yoga,LD00318,,,,广州极慕网络科技有限公司,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Sports & Outdoor,/,,T4,7495539245630589729,服饰服配,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7494082775515890847,,,,,,7494082775515890847,已填写,,,,,,,,2021-07-28,1.skm,0,0,0,,T0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_000319,xgody,LD00319,,,,深圳市鑫国地科技有限公司,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7494688228991403307,,,,,,,7494688228991403307,已填写,2026-06-03,3.other,1,1,1,3297.40,T1,,,,,,,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_000320,anran,LD00320,,,,珠海市智海船舶设备有限公司,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7495400520038255502,7495400520038255502,,,,,,7495400520038255502,已填写,,1.skm,0,0,0,,T0,2024-05-15,3.other,0,0,0,,T0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
