LD_000041,YIANNA INC,LD00041,必招 6 月,,,/,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Womenswear & Underwear,Women's Underwear,,T5,7495684933173676824,服饰服配,youwenhao.ywh,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,7496110752976898051,7496110752976898051,,,,,,7496110752976898051,已填写,2025-06-13,2.hipo,1,0,0,,T0,2025-03-07,1.skm,1,1,1,136907.57,T4,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_000042,Yaheetech Shop,LD00042,必招 6 月,,,Sunshine Servnet Limited,Home&Living,HIPO靶向商家,CNOB,"Home, Luxury Resale & Collectibles",Indoor Furniture,,T5,7495811678714759491,家具家装,hanxiao.smiley,BD,江家徵,,/,/,/,,是,5-已入驻,,,,,,,7496266321530554606,7496266321530554606,,,,,,7496266321530554606,已填写,2025-07-16,1.skm,0,0,0,0.00,T0,,,,,,,,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_000043,SEESE OS,LD00043,必招 6 月,,,Aoshen Technology inc,Home&Living,HIPO靶向商家,美区T5,Tools & Hardware,Power Tools,,T5,7495979179047422615,汽摩工具,tangyong.allen,BD,李泽,,/,/,/,,是,5-已入驻,,,,,,,,7494148433131570856,,,,,,7494148433131570856,已填写,,,,,,,,2025-09-12,3.other,0,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_000044,UFORU NEST,LD00044,必招 6 月,,,台州市安甄雅塑业有限公司,Home&Living,HIPO靶向商家,CNOB,"Home, Luxury Resale & Collectibles",Home Organizers,,T5,7496093982340057669,日用家纺,tian,BD,江家徵,,老板 - 田康,老板 - 田康,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000045,EOMENIE,LD00045,必招 6 月,AM招商推进,fashion自补,SongSheng Limited,Fashion,HIPO靶向商家,美区T5,Sports & Outdoor,"Swimwear, Surfwear & Wetsuits",梁震秋,T5,7495754642891311441,运动潮奢,qieyixiao,AM/BD,赵月晨,张玲,艾东尔集团，暂无布局欧洲的计划，泳衣不会再备库存,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000046,Amerlife,LD00046,必招 6 月,,,Foxridge LLC,Home&Living,HIPO靶向商家,美区T5,Furniture,Indoor Furniture,,T5,7495121050672925486,家具家装,caoyang.garrison,BD,江家徵,,/,/,/,,是,5-已入驻,,,,,,,7496208336128084843,,,,,,,7496208336128084843,已填写,2025-05-26,2.hipo,1,1,1,10769.12,T2,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_000047,OEAK-Bras,LD00047,必招 6 月,AM招商推进,fashion自补,"AFFORDO, INC",Fashion,HIPO靶向商家,美区T5,Womenswear & Underwear,Women's Underwear,赵亭,T5,7495637579070277862,服饰服配,liyawen.7ll,AM/BD,赵月晨,Millie Cheng,老板在美国，暂无人力做欧洲,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000048,Blooming Jelly US,LD00048,必招 6 月,,,好昀德,Fashion,HIPO靶向商家,CNOB,Fashion,"Swimwear, Surfwear & Wetsuits",,T5,7495447489766197462,运动潮奢,shenzehong,BD,赵月晨,,Neo,/,深圳,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000049,AOVOPRO STORE,LD00049,必招 6 月,,,深圳绿能制造有限公司,Fashion,HIPO靶向商家,美区T5,Sports & Outdoor,Leisure & Outdoor Recreation Equipment,,T5,7496248146453956609,运动潮奢,liziyin.plumlee,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,,7495464687716305007,,,,,,7495464687716305007,已填写,,,,,,,,2024-01-22,3.other,0,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_000050,EUHOMY,LD00050,必招 6 月,,,/,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Household Appliances,Kitchen Appliances,,T5,7495183933528836607,3C,zhangwenli.168,BD,李泽,,/,/,/,,是,5-已入驻,,,,,,,7496199948857150390,,,,,,,7496199948857150390,已填写,2025-05-21,1.skm,1,1,1,,T0,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
