LD_005981,OlanGuard.,LD06023,,,,深圳欧兰杰电子商务有限公司,Fashion,HIPO靶向商家,美区T4,Sports & Outdoor,NULL,,T0,7496022467334670868,运动潮奢,yuna.xu,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005982,E-BILKE,LD06024,,AM招商推进,,深圳市众捷旅科技有限公司,Home&Living,HIPO靶向商家,美区T4,Sports & Outdoor,Fitness,,T4,7494200598333916765,运动潮奢,liziyin.plumlee,AM,,周洋,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005983,NICEBEST,LD06025,,AM招商推进,,佛山市左能恒达贸易有限公司,Home&Living,HIPO靶向商家,美区T4,Furniture,Indoor Furniture,,T3,7496048738823866896,家具家装,wangsong.0925,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005984,NISENWARD TRADING INC,LD06026,,,,NISENWARD TRADING INC,Home&Living,HIPO靶向商家,美区T4,Home Improvement,/,,#N/A,7494242986768565738,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005985,Greenory,LD06027,,,,LUCKYTIDE GLOBAL INC,Home&Living,HIPO靶向商家,美区T4,Home Improvement,NULL,,T0,7496320179498027769,家具家装,renshumin.irene,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005986,Nilight Motors,LD06028,,AM招商推进,,HK Changsheng Limited,Home&Living,HIPO靶向商家,美区T4,Automotive & Motorcycle,Car Lights,,T4,7495975666159946748,汽摩工具,doyleyang.yt,AM,,王妙辰,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005987,Marvellous Fashion Inc,LD06029,,AM招商推进,,Marvellous Fashion Inc,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,Women's Sleepwear & Loungewear,蔡喜花,T4,7495274536662240157,服饰服配,jiangshan.amber,AM,,谢冰沁Bibi,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005988,Valley String,LD06030,,,,石狮谷绱服饰有限公司,Fashion,HIPO靶向商家,美区T4,Menswear & Underwear,/,,T4,7496243379511265456,服饰服配,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7496243379511265456,7496243379511265456,,,,,,7496243379511265456,已填写,2026-01-17,2.hipo,1,0,0,,T0,2025-10-17,2.hipo,1,1,1,3419.12,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_005989,Timephoria US Store,LD06031,,AM招商推进,,WAVESEASON TRADE CORPORATION,Beauty&FMCG,HIPO靶向商家,美区T4,Beauty & Personal Care,Makeup,,T4,7496238113989102219,快消生活,chenhaihua,AM,,陈杏妹,/,/,/,,是,5-已入驻,,,,,,,,7494497181252289615,,,,,,,已填写,,,,,,,,2026-03-24,2.hipo,1,1,1,8413.82,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_005990,RIHOAS-STORE,LD06032,,AM招商推进,fashion自补,深圳铂玺科技有限公司,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,/,樊晨,T3,7496019479878470056,服饰服配,cicigao,AM,,Millie Cheng,chenqing名下,/,/,,是,5-已入驻,,,,,,,7496019479878470056,7496019479878470056,,,,,,7496019479878470056,已填写,2025-04-25,2.hipo,1,1,1,,T0,2025-04-23,2.hipo,1,1,0,1667.34,T1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0
