LD_002411,RunHe Pet Care,LD02428,,,,嘉兴市润合供应链有限公司,Home&Living,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002412,Oasis Home,LD02429,,,,洁丽雅,Home&Living,HIPO靶向商家,CNOB,Lifestyle,NULL,,T0,7494704717369148986,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002413,Vela Market,LD02430,,,,晋江市陈埭云汇集百货经营部-CNOB,Beauty&FMCG,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002414,ecentio Official Shop,LD02431,,,,玖玖圆(深圳)技术有限公司,Home&Living,HIPO靶向商家,CNOB,Lifestyle 2,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002415,Hulala Home,LD02432,,AM招商推进,,济南鸿芸智能装备有限公司,Home&Living,HIPO靶向商家,CNOB,Furniture,Indoor Furniture,,T4,7495469301614741785,家具家装,pengqi.lovework,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002416,DRAGONS TOYS,LD02433,,,,稷山县新花科技有限公司,Home&Living,HIPO靶向商家,CNOB,Personal Care and Lifestyle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002417,PETLIBRO-US,LD02434,,,,樂木駱科技有限公司,Home&Living,HIPO靶向商家,CNOB,Personal Care and Lifestyle,Dog & Cat Accessories,,T4,7495539375094598131,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002418,LibyOfficial,LD02435,,,,立白（聚合）,Fashion,HIPO靶向商家,CNOB,Home & Care,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002419,Bamworld,LD02436,,,,丽水意锦电子商务有限公司,Home&Living,HIPO靶向商家,CNOB,"Home, Luxury Resale & Collectibles",/,,T3,7495765986320812616,家具家装,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7496109857744784182,7496109857744784182,,,,,,7496109857744784182,已填写,2025-04-23,1.skm,1,1,1,30032.08,T3,2025-03-06,2.hipo,1,1,1,176.41,T1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_002420,GEITIN STEEL CABINET,LD02437,,AM招商推进,,洛阳易盛祥瑞进出口贸易有限公司,Home&Living,HIPO靶向商家,CNOB,Furniture,Indoor Furniture,,T5,7495942733425969309,家具家装,guona.rena,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
