LD_006211,Ran Yan,LD06259,必招 7 月,,,/,Fashion,/,/,#N/A,NULL,,T2,7494161331891635848,运动潮奢,liziyin.plumlee,BD,金慧婷,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006212,Wholesale Knife Factory,LD06260,必招 7 月,,,/,Home&Living,/,/,Kitchenware,Kitchen Knives,,T4,7496251413529659904,日用家纺,lishiyun.607,BD,江家徵,,电商负责人 - 秋香,@秋香,/,,是,5-已入驻,,,,,,,7496157933825263658,7496157933825263658,,,,,,7496157933825263658,已填写,2025-04-27,2.hipo,0,0,0,,T0,,,,,,,,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_006213,MT CRYSTAL,LD06261,必招 7 月,,,/,Fashion,/,/,Jewelry Accessories & Derivatives,Natural Crystal,,NULL,7495295364323838440,育商,NULL,BD,李京达,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006214,Luxyun,LD06262,必招 7 月,,,/,Fashion,/,/,#N/A,Pre-Loved Luggage & Bags,,T2,7494375785710716347,运动潮奢,tangmengze,BD,金慧婷,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006215,ASANDY Mastery,LD06263,必招 7 月,,,/,Fashion,/,/,NULL,NULL,,T0,7494212188066973350,育商,NULL,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,7494212188066973350,7494212188066973350,,,,,,7494212188066973350,已填写,,,,,,,,2026-06-12,3.other,1,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_006216,Popl-TCG,LD06264,必招 7 月,,,/,Fashion,/,/,Collectibles,Trading Cards & Accessories,,T3,7496219650102626901,运动潮奢,yanbailu,BD,李京达,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006217,momoanimeshop,LD06265,必招 7 月,,,/,Beauty&FMCG,/,/,Toys & Hobbies,Dolls & Stuffed Toys,,T3,7496257729895959038,快消生活,wangzhen.chris,BD,金慧婷,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006218,ROSEKIND HOME,LD06266,必招 7 月,,,/,Home&Living,/,/,Textiles & Soft Furnishings,Bedding and Linens,,T3,7494470358638494894,日用家纺,lishiyun.607,BD,江家徵,,@陈卓,@陈卓,/,,是,5-已入驻,,,,,,,7494470358638494894,7494470358638494894,,,,,,7494470358638494894,已填写,,,,,,,,2026-05-08,2.hipo,1,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_006219,Reikicrystallove,LD06267,必招 7 月,AM招商推进,fashion自补,/,Fashion,/,/,Jewelry Accessories & Derivatives,Natural Crystal,,T3,7495294033138125511,运动潮奢,tangmengze,AM/BD,李京达,郭晓彤,尝试打电话,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006220,CRYSTAL PARK,LD06268,必招 7 月,AM招商推进,fashion自补,/,Fashion,/,/,Jewelry Accessories & Derivatives,Natural Crystal,金惠芷,T3,7494309281451640210,运动潮奢,hsinyi.7,AM/BD,李京达,郭晓彤,/,7.3,/,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
