LD_000181,Vibe Tee Co.,LD00181,必招 6 月,,,/,Fashion,HIPO靶向商家,TTS US T3+ 级商家,#N/A,Men's Tops,,T4,7494408909875545516,服饰服配,shenxueyan,BD,赵月晨,,Lucas,/,泉州,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
LD_000182,MounTova,LD00182,必招 6 月,,,成都一杭叉车销售有限公司-CNOB,Fashion,HIPO靶向商家,CNOB,Fashion,Office Stationery & Supplies,,T2,7495808990793730929,服饰服配,liyaoyao.y,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,,7495808990793730929,,,,,,7495808990793730929,已填写,,,,,,,,2025-05-13,2.hipo,0,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_000183,Jackery Direct,LD00183,必招 6 月,,,/,Home&Living,HIPO靶向商家,TTS US T3+ 级商家,#N/A,Electrical Equipment & Supplies,,T5,7496262958885210754,家具家装,bicongyu,BD,江家徵,,/,/,/,,是,5-已入驻,,,,,,,7494115630907819686,,,,,,,7494115630907819686,已填写,2025-10-15,3.other,1,0,0,,T0,,,,,,,,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_000184,MARBERO Direct,LD00184,必招 6 月,,,/,Home&Living,HIPO靶向商家,TTS US T3+ 级商家,#N/A,Electrical Equipment & Supplies,,T2,7495901649257793600,家具家装,chenhaichao.0621,BD,江家徵,,/,/,/,,是,5-已入驻,,,,,,,7495901649257793600,7495901649257793600,,,,,,7495901649257793600,已填写,2026-06-08,3.other,1,0,0,,T0,2026-06-08,2.hipo,1,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_000185,OUPES US,LD00185,必招 6 月,,,/,Home&Living,HIPO靶向商家,TTS US T3+ 级商家,#N/A,Electrical Equipment & Supplies,,T2,7495684745693989257,家具家装,bicongyu,BD,江家徵,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,7495684745693989257,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_000186,IRONCK Furniture,LD00186,必招 6 月,,,/,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,"Home, Luxury Resale & Collectibles",Indoor Furniture,,T3,7495668295433358003,家具家装,caoyang.garrison,BD,江家徵,,傲基运营,@熊文雅,深圳,,是,6-拒绝入驻,,,,,,,7496154644654623357,7496154644654623357,,,,,,7496154644654623357,已填写,2025-04-29,2.hipo,0,0,0,,T0,2025-05-06,3.other,1,0,0,,T0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_000187,FANGORINC,LD00187,必招 6 月,,,FANGOR INC,Home&Living,HIPO靶向商家,美区T5,#N/A,Home Decor,,T0,7495803052944754814,日用家纺,lirang.131,BD,江家徵,,老板 - Isaac Gu,@Isaac Gu,深圳,,是,5-已入驻,,,,,,,7496158976588221098,7496158976588221098,,,,,,7496158976588221098,已填写,2025-04-29,3.other,0,0,0,0.00,T0,2025-04-23,3.other,1,0,0,0.00,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_000188,YSM SHOP,LD00188,必招 6 月,,,/,Home&Living,HIPO靶向商家,TTS US T3+ 级商家,#N/A,Festive & Party Supplies,,T2,7495823427835759112,日用家纺,lishiyun.607,BD,江家徵,,电商负责人 - 刘锦莲,@刘锦莲,长沙,,是,5-已入驻,,,,,,,,,,,,,,7495823427835759112,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_000189,MIIFUNY,LD00189,必招 6 月,,,东莞市妍宝新网络科技有限公司,Home&Living,HIPO靶向商家,美区T4,Furniture,Indoor Furniture,,T3,7495779024549415556,家具家装,pengqi.lovework,BD,江家徵,,电商负责人 - Carrie,@Carrie,东莞,,是,5-已入驻,,,,,,,,,,,,,,7495779024549415556,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_000190,Cloud Lift,LD00190,必招 6 月,,,香港環宜購贸易有限公司,Home&Living,HIPO靶向商家,CNOB,#N/A,Indoor Furniture,,T3,7496107832333207555,家具家装,pengqi.lovework,BD,江家徵,,老板？ - 别动我可乐,@别动我可乐,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
