LD_001681,TELESIN US,LD01685,,,,深圳市高普乐科技有限公司,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",/,,T45,NULL,NULL,NULL,BD,李泽,,/,/,/,,是,5-已入驻,,,,,,,,7494116169039644064,,,,,,7494116169039644064,已填写,,,,,,,,2025-09-01,2.hipo,1,1,1,3993.51,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001682,MEEDENart,LD01686,,,,北京博达昌盛国际贸易有限公司,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Office Stationery & Supplies,,T2,7495900675619588330,3C,panzimo.666,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001683,Breo US,LD01687,,,,倍輕鬆科技香港有限公司,3C,HIPO靶向商家,CNOB,Personal Care and Lifestyle,Personal Care Appliances,,T1,7495369109679933933,3C,patonlam,BD,李泽,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001684,FaddishDeal,LD01688,,,,长沙聚德顺生物科技有限公司,3C,HIPO靶向商家,CNOB,"Home, Luxury Resale & Collectibles",Office Stationery & Supplies,,T2,7495497201509304321,3C,zengjing.9712,BD,李泽,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001685,Store.TH,LD01689,,,,杭州海悦购网络科技有限公司,3C,HIPO靶向商家,CNOB,Electronics,/,,,NULL,NULL,NULL,BD,江家徵,,/,/,/,,是,5-已入驻,,,,,,,7495584546077444510,7495584546077444510,,,,,,7495584546077444510,已填写,2025-10-15,2.hipo,1,1,1,1648.40,T1,2025-10-16,2.hipo,1,1,1,222.50,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001686,Nature Beauty Store,LD01690,,,,湖北优恩法律咨询有限公司,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",/,,,NULL,NULL,NULL,BD,夏春雨,,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001687,Seckun camera cctv1,LD01691,,AM招商推进,,昆明永衡商务服务有限公司,3C,HIPO靶向商家,CNOB,Phones & Electronics,Cameras & Photography,,T3,7496266462647716640,3C,zengjing.9712,AM,,文思琪,"7.3日已发消息，美区am已读不回；
7.13再次触达",/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001688,CrazyGrass,LD01692,,AM招商推进,,曼蒂科技(深圳)有限公司,3C,HIPO靶向商家,CNOB,Phones & Electronics,Smart & Wearable Devices,,T3,7496199971960359056,3C,wanglizhen.321,AM,,文思琪,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001689,TMWINGS,LD01693,,,,宁波卓优润贸易有限公司-CNOB,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Home Appliances,,T4,7495805441348897258,3C,yangyuhui,BD,夏春雨,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001690,"DANANG PRAYITNA, S.PD.I",LD01694,,,,全品集团,Home&Living,HIPO靶向商家,CNOB,Automotive & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
