LD_007461,Poundsmart ccg shop,LD07511,,AM招商推进,,/,Home&Living,/,/,Collectibles,Trading Cards & Accessories,,T3,8651994195543626340,运动潮奢,tangmengze,AM,,周洋,/,/,/,,是,5-已入驻,,,,,,,7496248697746459236,,,,,,,,已填写,2025-06-24,2.hipo,1,1,1,37.58,T1,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_007462,PikaBike LLC,LD07512,,AM招商推进,,/,Home&Living,/,/,Sports & Outdoor,Leisure & Outdoor Recreation Equipment,,T3,7496166888054753427,运动潮奢,zhuyanan.1202,AM,,周洋,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007463,Qronge-E-bike,LD07513,,AM招商推进,,/,Home&Living,/,/,Sports & Outdoor,Leisure & Outdoor Recreation Equipment,,T3,7494573630151427772,运动潮奢,liziyin.plumlee,AM,,周洋,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007464,Disifan Global,LD07514,,AM招商推进,,/,Home&Living,/,/,Automotive & Motorcycle,Car Electronics,,T3,7494371224745838394,汽摩工具,chenchen.cccc,AM,,王妙辰,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007465,NestForm Home,LD07515,,AM招商推进,,/,Home&Living,/,/,Furniture,Outdoor Furniture,,T3,7494420571310949595,家具家装,cainan,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007466,Soft Touch BDD,LD07516,,AM招商推进,,/,Fashion,/,/,Sports & Outdoor,Sport & Outdoor Clothing,,T3,7494516528254060355,运动潮奢,liziyin.plumlee,AM,,张玲,,/,/,,是,5-已入驻,,,,,,,,7494782643855132307,,,,,,,已填写,,,,,,,,2026-07-21,3.other,1,1,,9.38,T1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1
LD_007467,ChicX Chase,LD07517,,,,/,Fashion,/,/,#N/A,/,,T3,7496250576489187780,服饰服配,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_007468,WIND-OGR,LD07518,,,,/,Fashion,/,/,#N/A,/,,#N/A,7494387996371224345,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007469,NovaNookMart,LD07519,,AM招商推进,,/,Home&Living,/,/,Kitchenware,Kitchen Utensils & Gadgets,,T3,7494167494862669721,日用家纺,chenyufei.0628,AM,,刘雨欣,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007470,Unibuying,LD07520,,AM招商推进,,/,3C,/,/,Phones & Electronics,Cameras & Photography,,T3,7496321575525780140,3C,wangzhenwei.1,AM,,胡思倩,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
