LD_005771,DEBAOBULB,LD05813,,,,"DOUBLE TECHNOLOGY (HONG KONG) CO., LIMITED",Home&Living,HIPO靶向商家,美区T4,Home Improvement,/,,#N/A,8647940998568516433,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005772,MAGIC JOHN USA,LD05814,,,,HK MAGIC JOHN LIMITED,3C,HIPO靶向商家,美区T4,Phones & Electronics,/,,#N/A,7496100259977202491,NULL,NULL,BD,李泽,,/,/,/,,是,2-已触达/沟通中,,,,,,,7496139254563769300,,,,,,,7496139254563769300,已填写,2025-04-08,1.skm,1,1,1,1029095.53,T5,,,,,,,,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_005773,Bling Hair Beauty Store,LD05815,,,,"HONG KONG SHANGZHEN TECHNOLOGY CO., LIMITED",Fashion,HIPO靶向商家,美区T4,Fashion Accessories,/,,#N/A,7496093900934318836,NULL,NULL,BD,李泽,,/,/,/,,否,1-待触达,,,,,,,,7496093900934318836,,,,,,7496093900934318836,已填写,,,,,,,,2025-02-19,2.hipo,1,1,1,175582.28,T4,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_005774,Bling Hair Wigs Shop,LD05816,,AM招商推进,fashion自补,许昌佳瑞发制品有限公司,Fashion,HIPO靶向商家,美区T4,Fashion Accessories,/,李晓宗,T4,7495821899339237806,服饰服配,zhoujie.jessie,AM/BD,赵月晨,郭晓彤,@郭晓彤,/,/,,是,5-已入驻,,,,,,,7494774772726335219,,,,,,,7494774772726335219,已填写,,3.other,0,0,,,T0,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_005775,Art&Tuft Rugs,LD05817,,,,杭州集气网络科技有限公司,Home&Living,HIPO靶向商家,美区T4,Textiles & Soft Furnishings,Household Textiles,,T4,7496314151414040913,日用家纺,lishiyun.607,BD,赵月晨,,/,/,/,,是,1-待触达,,,,,,,,7494467137668809941,,,,,,7494467137668809941,已填写,,,,,,,,2026-03-04,2.hipo,1,1,1,6519.47,T2,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_005776,Madebut,LD05818,,,,青岛吉格斯跨境电商运营有限公司,Home&Living,HIPO靶向商家,美区T4,Tools & Hardware,Measuring Tools,,T3,7495954209411795847,汽摩工具,xuyanyun,BD,赵月晨,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005777,Tempt Me,LD05819,,AM招商推进,,澤塔維景有限公司,Fashion,HIPO靶向商家,美区T4,Sports & Outdoor,"Swimwear, Surfwear & Wetsuits",黄嘉伟,T4,7495546417607183238,运动潮奢,qieyixiao,AM,,张玲,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005778,VOWNER HOME,LD05820,,,,深圳市见山看水科技有限公司,Home&Living,HIPO靶向商家,美区T4,Furniture,Indoor Furniture,,T4,7495957793927039613,家具家装,wangsong.0925,,,,/,/,/,,是,1-待触达,,,,,,,7496123982081788531,7496123982081788531,,,,,,7496123982081788531,已填写,2025-03-20,2.hipo,1,1,1,60662.49,T3,2025-06-04,1.skm,1,1,1,8902.27,T2,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_005779,Global EyeWear Selection,LD05821,,AM招商推进,fashion自补,XenoSierra Trading Inc.,Fashion,HIPO靶向商家,美区T4,Fashion Accessories,Women's Bottoms,李晓宗,T4,7495352672707512705,服饰服配,wangrui.wil,AM,,郭晓彤,/,/,/,,是,5-已入驻,,,,,,,7495750315313957299,7495750315313957299,,,,,,,已填写,,3.other,0,0,0,,T0,2025-11-15,3.other,1,1,1,14402.99,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_005780,COLAMY,LD05822,,,,COLAMY INC,Home&Living,HIPO靶向商家,美区T4,Furniture,Indoor Furniture,,T4,7495315823719647759,家具家装,guona.rena,BD,赵月晨,,/,/,/,,是,1-待触达,,,,,,,7496208384360155606,,,,,,,7496208384360155606,已填写,2025-05-29,1.skm,1,1,1,0.00,T0,,,,,,,,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
