LD_008311,Ailisus,LD08361,,,fashion自补,/,Fashion,/,/,Menswear & Underwear,Men's Tops,,T3,7495971400953399774,服饰服配,NULL,,,罗才鑫,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008312,Puppyoo Shop,LD08362,,,,/,3C,/,/,Household Appliances,/,,T3,7496115141679614723,3C,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008313,Deal.US,LD08363,,,,/,Home&Living,/,/,Home Supplies,/,,T3,7496007999644076116,日用家纺,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008314,POOLHOUR,LD08364,,,,/,/,/,/,Home Improvement,/,,T3,7495866021266950562,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008315,Oukitel Mobile,LD08365,,,,/,3C,/,/,Phones & Electronics,/,,T3,7494226533420401697,3C,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008316,QCQX Makeup,LD08366,,,,/,Beauty&FMCG,/,/,Beauty & Personal Care,Makeup,,T4,7496078338357364841,快消生活,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008317,Spotmate,LD08367,,,,/,3C,/,/,Beauty & Personal Care,/,,T3,7496021452055022168,3C,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7496218200172825041,7496218200172825041,,,,,,7496218200172825041,已填写,2025-06-03,2.hipo,1,1,1,212478.11,T4,2025-06-23,2.hipo,1,1,1,70319.84,T3,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_008318,YASHE KITCHEN,LD08368,,,,/,3C,/,/,Household Appliances,/,,T3,7494328563952617016,3C,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008319,TYMO-BEAUTY,LD08369,,,,/,Home&Living,/,/,Beauty & Personal Care,/,,T3,7495125898878880222,汽摩工具,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7496305473794575234,,,,,,,7496305473794575234,已填写,2025-08-01,1.skm,1,1,1,34247.24,T3,,,,,,,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_008320,Aether,LD08370,,,,/,Fashion,/,/,Womenswear & Underwear,/,,T3,7494582977692272507,服饰服配,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
