LD_001261,nobleza,LD01263,,,,/,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Pet Supplies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001262,huadada,LD01264,,,,/,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Toys & Hobbies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001263,newentor life,LD01265,,,,深圳市知煜科技有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Textiles & Soft Furnishings,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001264,mapofbeauty,LD01266,,,,/,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Fashion Accessories,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001265,enventor,LD01267,,,,深圳杉谷贸易有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Tools & Hardware,/,,,NULL,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,7496099084757665910,,,,,,7496099084757665910,已填写,,,,,,,,2025-02-25,1.skm,1,0,0,0.00,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_001266,kefitevd,LD01268,,,,厦门非寻服装有限公司,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Menswear & Underwear,/,,,NULL,NULL,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001267,vapesoon,LD01269,,,,/,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Womenswear & Underwear,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001268,weefun,LD01270,,,,/,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Computers & Office Equipment,/,,,NULL,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,7496102163996248745,,,,,,7496102163996248745,已填写,,,,,,,,2025-02-27,1.skm,1,1,1,19937.16,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001269,BEXEVUE,LD01271,,,,深圳璟森家居科技有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Furniture,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001270,aooshine,LD01272,,,,/,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Home Improvement,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
